date,year,Max
1900-03-09,2013,1.541
1900-03-10,2013,1.201
1900-03-11,2013,1.194
1900-03-12,2013,1.107
1900-03-13,2013,0.976
1900-03-14,2013,0.969
1900-03-15,2013,0.959
1900-03-16,2013,0.900
1900-03-17,2013,1.029
1900-03-18,2013,0.884
1900-03-19,2013,0.890
1900-03-20,2013,0.846
1900-03-21,2013,0.771
1900-03-22,2013,0.767
1900-03-23,2013,0.775
1900-03-24,2013,0.775
1900-03-25,2013,0.781
1900-03-26,2013,0.889
1900-03-27,2013,0.868
1900-03-28,2013,0.869
1900-03-29,2013,1.018
1900-03-30,2013,0.712
1900-03-31,2013,1.111
1900-04-01,2013,1.142
1900-04-02,2013,1.104
1900-04-03,2013,1.105
1900-04-04,2013,1.023
1900-04-05,2013,0.943
1900-04-06,2013,0.915
1900-04-07,2013,0.915
1900-04-08,2013,0.873
1900-04-09,2013,0.857
1900-04-10,2013,0.877
1900-04-11,2013,0.830
1900-04-12,2013,0.799
1900-04-13,2013,0.766
1900-04-14,2013,0.813
1900-04-15,2013,0.824
1900-04-16,2013,0.772
1900-04-17,2013,0.744
1900-04-18,2013,0.700
1900-04-19,2013,0.680
1900-04-20,2013,0.808
1900-04-21,2013,0.980
1900-04-22,2013,0.933
1900-04-23,2013,0.903
1900-04-24,2013,0.820
1900-04-25,2013,0.855
1900-04-26,2013,0.899
1900-04-27,2013,1.026
1900-04-28,2013,1.052
1900-04-29,2013,1.072
1900-04-30,2013,1.049
1900-05-01,2013,0.983
1900-05-02,2013,0.989
1900-05-03,2013,0.916
1900-05-04,2013,0.930
1900-05-05,2013,0.803
1900-05-06,2013,0.784
1900-05-07,2013,0.795
1900-05-08,2013,0.816
1900-05-09,2013,0.739
1900-05-10,2013,0.779
1900-05-11,2013,0.787
1900-05-12,2013,0.784
1900-05-13,2013,0.733
1900-05-14,2013,0.738
1900-05-15,2013,0.761
1900-05-16,2013,0.806
1900-05-17,2013,0.810
1900-05-18,2013,0.751
1900-05-19,2013,0.750
1900-05-20,2013,0.774
1900-05-21,2013,0.699
1900-05-22,2013,0.791
1900-05-23,2013,0.904
1900-05-24,2013,0.964
1900-05-25,2013,1.279
1900-05-26,2013,1.222
1900-05-27,2013,1.137
1900-05-28,2013,1.098
1900-05-29,2013,1.036
1900-05-30,2013,0.875
1900-05-31,2013,0.738
1900-06-01,2013,0.685
1900-06-02,2013,0.682
1900-06-03,2013,0.642
1900-06-04,2013,0.871
1900-06-05,2013,0.917
1900-06-06,2013,0.852
1900-06-07,2013,0.862
1900-06-08,2013,0.867
1900-06-09,2013,0.822
1900-06-10,2013,0.829
1900-06-11,2013,0.867
1900-06-12,2013,0.851
1900-06-13,2013,0.957
1900-06-14,2013,0.954
1900-06-15,2013,0.926
1900-06-16,2013,0.841
1900-06-17,2013,0.936
1900-06-18,2013,0.879
1900-06-19,2013,0.872
1900-06-20,2013,0.830
1900-06-21,2013,0.947
1900-06-22,2013,0.998
1900-06-23,2013,0.966
1900-06-24,2013,0.974
1900-06-25,2013,1.064
1900-06-26,2013,1.033
1900-06-27,2013,0.549
1900-06-28,2013,0.827
1900-06-29,2013,0.708
1900-06-30,2013,0.620
1900-07-01,2013,0.585
1900-07-02,2013,0.741
1900-07-03,2013,0.805
1900-07-04,2013,0.818
1900-07-05,2013,0.911
1900-07-06,2013,0.949
1900-07-07,2013,0.935
1900-07-08,2013,0.889
1900-07-09,2013,0.897
1900-07-10,2013,0.865
1900-07-11,2013,0.836
1900-07-12,2013,0.773
1900-07-13,2013,0.719
1900-07-14,2013,0.632
1900-07-15,2013,0.555
1900-07-16,2013,0.464
1900-07-17,2013,0.369
1900-07-18,2013,0.427
1900-07-19,2013,0.528
1900-07-20,2013,0.666
1900-07-21,2013,0.725
1900-07-22,2013,0.737
1900-07-23,2013,0.804
1900-07-24,2013,0.813
1900-07-25,2013,0.783
1900-07-26,2013,0.766
1900-07-27,2013,0.582
1900-07-28,2013,0.442
1900-07-29,2013,0.391
1900-07-30,2013,0.429
1900-07-31,2013,0.458
1900-08-01,2013,0.406
1900-08-02,2013,0.570
1900-08-03,2013,0.654
1900-08-04,2013,0.649
1900-08-05,2013,0.651
1900-08-06,2013,0.718
1900-08-07,2013,0.742
1900-08-08,2013,0.839
1900-08-09,2013,0.743
1900-08-10,2013,0.881
1900-08-11,2013,0.713
1900-08-12,2013,0.617
1900-08-13,2013,0.599
1900-08-14,2013,0.605
1900-08-15,2013,0.577
1900-08-16,2013,0.541
1900-08-17,2013,0.723
1900-08-18,2013,0.802
1900-08-19,2013,0.859
1900-08-20,2013,0.893
1900-08-21,2013,0.898
1900-08-22,2013,0.925
1900-08-23,2013,0.898
1900-08-24,2013,0.781
1900-08-25,2013,0.650
1900-08-26,2013,0.666
1900-08-27,2013,0.672
1900-08-28,2013,0.626
1900-08-29,2013,0.577
1900-08-30,2013,0.584
1900-08-31,2013,0.690
1900-09-01,2013,0.574
1900-09-02,2013,0.555
1900-09-03,2013,0.573
1900-09-04,2013,0.521
1900-09-05,2013,0.540
1900-09-06,2013,0.638
1900-09-07,2013,0.579
1900-09-08,2013,0.567
1900-09-09,2013,0.520
1900-09-10,2013,0.562
1900-09-11,2013,0.639
1900-09-12,2013,0.674
1900-09-13,2013,0.637
1900-09-14,2013,0.665
1900-09-15,2013,0.837
1900-09-16,2013,0.712
1900-09-17,2013,0.831
1900-09-18,2013,0.807
1900-09-19,2013,0.805
1900-09-20,2013,0.711
1900-09-21,2013,0.594
1900-09-22,2013,0.608
1900-09-23,2013,0.679
1900-09-24,2013,0.686
1900-09-25,2013,0.678
1900-09-26,2013,0.617
1900-09-27,2013,0.655
1900-09-28,2013,0.504
1900-09-29,2013,0.613
1900-09-30,2013,0.676
1900-10-01,2013,0.803
1900-10-02,2013,0.837
1900-10-03,2013,0.809
1900-10-04,2013,0.640
1900-10-05,2013,0.728
1900-10-06,2013,0.792
1900-10-07,2013,0.837
1900-10-08,2013,0.741
1900-10-09,2013,0.820
1900-10-10,2013,0.764
1900-10-11,2013,0.796
1900-10-12,2013,0.761
1900-10-13,2013,0.853
1900-10-14,2013,0.734
1900-10-15,2013,0.660
1900-10-16,2013,0.622
1900-10-17,2013,0.752
1900-10-18,2013,0.756
1900-10-19,2013,0.578
1900-10-20,2013,0.583
1900-10-21,2013,0.676
1900-10-22,2013,0.705
1900-10-23,2013,0.730
1900-10-24,2013,0.819
1900-10-25,2013,0.749
1900-10-26,2013,0.660
1900-10-27,2013,0.567
1900-10-28,2013,0.660
1900-10-29,2013,0.681
1900-10-30,2013,0.706
1900-10-31,2013,0.592
1900-11-01,2013,0.570
1900-11-02,2013,0.577
1900-11-03,2013,0.657
1900-11-04,2013,0.760
1900-11-05,2013,0.718
1900-11-06,2013,0.799
1900-11-07,2013,0.919
1900-11-08,2013,0.868
1900-11-09,2013,0.829
1900-11-10,2013,0.827
1900-11-11,2013,0.652
1900-11-12,2013,0.662
1900-11-13,2013,0.706
1900-11-14,2013,0.576
1900-11-15,2013,0.558
1900-11-16,2013,0.609
1900-11-17,2013,0.680
1900-11-18,2013,0.648
1900-11-19,2013,0.802
1900-11-20,2013,0.701
1900-11-21,2013,0.773
1900-11-22,2013,0.726
1900-11-23,2013,0.727
1900-11-24,2013,0.662
1900-11-25,2013,0.530
1900-11-26,2013,0.583
1900-11-27,2013,0.458
1900-11-28,2013,0.498
1900-11-29,2013,0.586
1900-11-30,2013,0.591
1900-12-01,2013,0.578
1900-12-02,2013,0.619
1900-12-03,2013,0.740
1900-12-04,2013,0.873
1900-12-05,2013,0.942
1900-12-06,2013,1.036
1900-12-07,2013,0.904
1900-12-08,2013,0.831
1900-12-09,2013,0.793
1900-12-10,2013,0.826
1900-12-11,2013,0.651
1900-12-12,2013,0.563
1900-12-13,2013,0.606
1900-12-14,2013,0.650
1900-12-15,2013,0.748
1900-12-16,2013,0.708
1900-12-17,2013,0.752
1900-12-18,2013,0.723
1900-12-19,2013,0.660
1900-12-20,2013,0.672
1900-12-21,2013,0.728
1900-12-22,2013,0.692
1900-12-23,2013,0.666
1900-12-24,2013,0.697
1900-12-25,2013,0.407
1900-12-26,2013,0.426
1900-12-27,2013,0.524
1900-12-28,2013,0.519
1900-12-29,2013,0.636
1900-12-30,2013,0.680
1900-12-31,2013,0.783
1900-01-01,2014,0.901
1900-01-02,2014,1.004
1900-01-03,2014,1.036
1900-01-04,2014,1.079
1900-01-05,2014,1.109
1900-01-06,2014,1.016
1900-01-07,2014,0.760
1900-01-08,2014,0.594
1900-01-09,2014,0.577
1900-01-10,2014,0.563
1900-01-11,2014,0.498
1900-01-12,2014,0.493
1900-01-13,2014,0.555
1900-01-14,2014,0.517
1900-01-15,2014,0.580
1900-01-16,2014,0.585
1900-01-17,2014,0.560
1900-01-18,2014,0.576
1900-01-19,2014,0.608
1900-01-20,2014,0.601
1900-01-21,2014,0.552
1900-01-22,2014,0.615
1900-01-23,2014,0.425
1900-01-24,2014,0.317
1900-01-25,2014,0.476
1900-01-26,2014,0.368
1900-01-27,2014,0.414
1900-01-28,2014,0.479
1900-01-29,2014,0.596
1900-01-30,2014,0.623
1900-01-31,2014,0.587
1900-02-01,2014,0.696
1900-02-02,2014,0.737
1900-02-03,2014,0.650
1900-02-04,2014,0.587
1900-02-05,2014,0.443
1900-02-06,2014,0.332
1900-02-07,2014,0.398
1900-02-08,2014,0.384
1900-02-09,2014,0.368
1900-02-10,2014,0.478
1900-02-11,2014,0.493
1900-02-12,2014,0.523
1900-02-13,2014,0.591
1900-02-14,2014,0.697
1900-02-15,2014,0.736
1900-02-16,2014,0.783
1900-02-17,2014,0.842
1900-02-18,2014,0.682
1900-02-19,2014,0.700
1900-02-20,2014,0.772
1900-02-21,2014,0.616
1900-02-22,2014,0.483
1900-02-23,2014,0.480
1900-02-24,2014,0.625
1900-02-25,2014,0.597
1900-02-26,2014,0.584
1900-02-27,2014,0.627
1900-02-28,2014,0.691
1900-03-01,2014,0.625
1900-03-02,2014,0.652
1900-03-03,2014,0.640
1900-03-04,2014,0.518
1900-03-05,2014,0.476
1900-03-06,2014,0.519
1900-03-07,2014,0.425
1900-03-08,2014,0.452
1900-03-09,2014,0.437
1900-03-10,2014,0.397
1900-03-11,2014,0.428
1900-03-12,2014,0.451
1900-03-13,2014,0.475
1900-03-14,2014,0.535
1900-03-15,2014,0.556
1900-03-16,2014,0.588
1900-03-17,2014,0.755
1900-03-18,2014,0.618
1900-03-19,2014,0.608
1900-03-20,2014,0.578
1900-03-21,2014,0.574
1900-03-22,2014,0.536
1900-03-23,2014,0.590
1900-03-24,2014,0.611
1900-03-25,2014,0.658
1900-03-26,2014,0.648
1900-03-27,2014,0.696
1900-03-28,2014,0.713
1900-03-29,2014,0.702
1900-03-30,2014,0.709
1900-03-31,2014,0.650
1900-04-01,2014,0.681
1900-04-02,2014,0.680
1900-04-03,2014,0.671
1900-04-04,2014,0.641
1900-04-05,2014,0.573
1900-04-06,2014,0.608
1900-04-07,2014,0.595
1900-04-08,2014,0.529
1900-04-09,2014,0.527
1900-04-10,2014,0.497
1900-04-11,2014,0.517
1900-04-12,2014,0.540
1900-04-13,2014,0.566
1900-04-14,2014,0.695
1900-04-15,2014,0.715
1900-04-16,2014,0.682
1900-04-17,2014,0.716
1900-04-18,2014,0.747
1900-04-19,2014,0.731
1900-04-20,2014,0.735
1900-04-21,2014,0.667
1900-04-22,2014,0.708
1900-04-23,2014,0.688
1900-04-24,2014,0.665
1900-04-25,2014,0.643
1900-04-26,2014,0.643
1900-04-27,2014,0.679
1900-04-28,2014,0.708
1900-04-29,2014,0.710
1900-04-30,2014,0.873
1900-05-01,2014,0.797
1900-05-02,2014,0.784
1900-05-03,2014,0.913
1900-05-04,2014,0.805
1900-05-05,2014,0.696
1900-05-06,2014,0.661
1900-05-07,2014,0.670
1900-05-08,2014,0.667
1900-05-09,2014,0.699
1900-05-10,2014,0.599
1900-05-11,2014,0.575
1900-05-12,2014,0.609
1900-05-13,2014,0.605
1900-05-14,2014,0.650
1900-05-15,2014,0.691
1900-05-16,2014,0.702
1900-05-17,2014,0.376
1900-05-18,2014,0.712
1900-05-19,2014,0.694
1900-05-20,2014,0.675
1900-05-21,2014,0.663
1900-05-22,2014,0.609
1900-05-23,2014,0.627
1900-05-24,2014,0.630
1900-05-25,2014,0.695
1900-05-26,2014,0.728
1900-05-27,2014,0.735
1900-05-28,2014,0.837
1900-05-29,2014,0.785
1900-05-30,2014,0.747
1900-05-31,2014,0.735
1900-06-01,2014,0.761
1900-06-02,2014,0.734
1900-06-03,2014,0.664
1900-06-04,2014,0.628
1900-06-05,2014,0.578
1900-06-06,2014,0.582
1900-06-07,2014,0.579
1900-06-08,2014,0.647
1900-06-09,2014,0.705
1900-06-10,2014,0.772
1900-06-11,2014,0.825
1900-06-12,2014,0.819
1900-06-13,2014,0.889
1900-06-14,2014,0.925
1900-06-15,2014,0.949
1900-06-16,2014,0.953
1900-06-17,2014,0.934
1900-06-18,2014,0.832
1900-06-19,2014,0.699
1900-06-20,2014,0.651
1900-06-21,2014,0.604
1900-06-22,2014,0.597
1900-06-23,2014,0.655
1900-06-24,2014,0.829
1900-06-25,2014,0.826
1900-06-26,2014,0.800
1900-06-27,2014,0.827
1900-06-28,2014,0.901
1900-06-29,2014,0.937
1900-06-30,2014,0.926
1900-07-01,2014,0.849
1900-07-02,2014,0.823
1900-07-03,2014,0.731
1900-07-04,2014,0.677
1900-07-05,2014,0.682
1900-07-06,2014,0.588
1900-07-07,2014,0.591
1900-07-08,2014,0.656
1900-07-09,2014,0.739
1900-07-10,2014,0.855
1900-07-11,2014,0.742
1900-07-12,2014,0.803
1900-07-13,2014,0.825
1900-07-14,2014,0.903
1900-07-15,2014,0.843
1900-07-16,2014,0.856
1900-07-17,2014,0.756
1900-07-18,2014,0.674
1900-07-19,2014,0.519
1900-07-20,2014,0.632
1900-07-21,2014,0.805
1900-07-22,2014,0.736
1900-07-23,2014,0.661
1900-07-24,2014,0.672
1900-07-25,2014,0.684
1900-07-26,2014,0.689
1900-07-27,2014,0.638
1900-07-28,2014,0.648
1900-07-29,2014,0.686
1900-07-30,2014,0.711
1900-07-31,2014,0.598
1900-08-01,2014,0.641
1900-08-02,2014,0.526
1900-08-03,2014,0.430
1900-08-04,2014,0.449
1900-08-05,2014,0.548
1900-08-06,2014,0.516
1900-08-07,2014,0.603
1900-08-08,2014,0.686
1900-08-09,2014,0.695
1900-08-10,2014,0.789
1900-08-11,2014,0.816
1900-08-12,2014,0.783
1900-08-13,2014,0.732
1900-08-14,2014,0.624
1900-08-15,2014,0.449
1900-08-16,2014,0.456
1900-08-17,2014,0.517
1900-08-18,2014,0.655
1900-08-19,2014,0.609
1900-08-20,2014,0.548
1900-08-21,2014,0.600
1900-08-22,2014,0.580
1900-08-23,2014,0.537
1900-08-24,2014,0.555
1900-08-25,2014,0.549
1900-08-26,2014,0.628
1900-08-27,2014,0.686
1900-08-28,2014,0.988
1900-08-29,2014,0.845
1900-08-30,2014,0.798
1900-08-31,2014,0.775
1900-09-01,2014,0.779
1900-09-02,2014,0.769
1900-09-03,2014,0.729
1900-09-04,2014,0.689
1900-09-05,2014,0.973
1900-09-06,2014,0.855
1900-09-07,2014,0.782
1900-09-08,2014,0.772
1900-09-09,2014,0.728
1900-09-10,2014,0.837
1900-09-11,2014,0.663
1900-09-12,2014,0.554
1900-09-13,2014,0.505
1900-09-14,2014,0.547
1900-09-15,2014,0.641
1900-09-16,2014,0.584
1900-09-17,2014,0.704
1900-09-18,2014,0.665
1900-09-19,2014,0.623
1900-09-20,2014,0.616
1900-09-21,2014,0.666
1900-09-22,2014,0.558
1900-09-23,2014,0.571
1900-09-24,2014,0.549
1900-09-25,2014,0.638
1900-09-26,2014,0.541
1900-09-27,2014,0.513
1900-09-28,2014,0.538
1900-09-29,2014,0.492
1900-09-30,2014,0.581
1900-10-01,2014,0.613
1900-10-02,2014,0.448
1900-10-03,2014,0.611
1900-10-04,2014,0.605
1900-10-05,2014,0.754
1900-10-06,2014,0.684
1900-10-07,2014,0.736
1900-10-08,2014,0.759
1900-10-09,2014,0.684
1900-10-10,2014,0.647
1900-10-11,2014,0.677
1900-10-12,2014,0.716
1900-10-13,2014,0.633
1900-10-14,2014,0.714
1900-10-15,2014,0.521
1900-10-16,2014,0.433
1900-10-17,2014,0.617
1900-10-18,2014,0.383
1900-10-19,2014,0.403
1900-10-20,2014,0.480
1900-10-21,2014,0.347
1900-10-22,2014,0.337
1900-10-23,2014,0.433
1900-10-24,2014,0.517
1900-10-25,2014,0.508
1900-10-26,2014,0.573
1900-10-27,2014,0.656
1900-10-28,2014,0.627
1900-10-29,2014,0.627
1900-10-30,2014,0.568
1900-10-31,2014,0.610
1900-11-01,2014,0.696
1900-11-02,2014,0.761
1900-11-03,2014,0.529
1900-11-04,2014,0.573
1900-11-05,2014,0.633
1900-11-06,2014,0.717
1900-11-07,2014,0.673
1900-11-08,2014,0.690
1900-11-09,2014,0.767
1900-11-10,2014,0.774
1900-11-11,2014,0.664
1900-11-12,2014,0.593
1900-11-13,2014,0.620
1900-11-14,2014,0.601
1900-11-15,2014,0.547
1900-11-16,2014,0.342
1900-11-17,2014,0.500
1900-11-18,2014,0.454
1900-11-19,2014,0.441
1900-11-20,2014,0.400
1900-11-21,2014,0.620
1900-11-22,2014,0.728
1900-11-23,2014,0.658
1900-11-24,2014,0.716
1900-11-25,2014,0.723
1900-11-26,2014,0.653
1900-11-27,2014,0.593
1900-11-28,2014,0.528
1900-11-29,2014,0.560
1900-11-30,2014,0.612
1900-12-01,2014,0.519
1900-12-02,2014,0.454
1900-12-03,2014,0.439
1900-12-04,2014,0.462
1900-12-05,2014,0.477
1900-12-06,2014,0.622
1900-12-07,2014,0.642
1900-12-08,2014,0.712
1900-12-09,2014,0.733
1900-12-10,2014,0.620
1900-12-11,2014,0.609
1900-12-12,2014,0.656
1900-12-13,2014,0.546
1900-12-14,2014,0.593
1900-12-15,2014,0.522
1900-12-16,2014,0.469
1900-12-17,2014,0.502
1900-12-18,2014,0.537
1900-12-19,2014,0.571
1900-12-20,2014,0.638
1900-12-21,2014,0.805
1900-12-22,2014,0.791
1900-12-23,2014,0.864
1900-12-24,2014,0.892
1900-12-25,2014,0.854
1900-12-26,2014,0.908
1900-12-27,2014,0.831
1900-12-28,2014,0.772
1900-12-29,2014,0.718
1900-12-30,2014,0.777
1900-12-31,2014,0.650
1900-01-01,2015,0.725
1900-01-02,2015,0.738
1900-01-03,2015,0.777
1900-01-04,2015,0.740
1900-01-05,2015,0.722
1900-01-06,2015,0.694
1900-01-07,2015,0.677
1900-01-08,2015,0.696
1900-01-09,2015,0.669
1900-01-10,2015,0.684
1900-01-11,2015,0.638
1900-01-12,2015,0.510
1900-01-13,2015,0.488
1900-01-14,2015,0.515
1900-01-15,2015,0.483
1900-01-16,2015,0.501
1900-01-17,2015,0.573
1900-01-18,2015,0.653
1900-01-19,2015,0.835
1900-01-20,2015,0.850
1900-01-21,2015,1.007
1900-01-22,2015,1.221
1900-01-23,2015,1.096
1900-01-24,2015,1.099
1900-01-25,2015,0.929
1900-01-26,2015,0.852
1900-01-27,2015,1.422
1900-01-28,2015,1.391
1900-01-29,2015,1.311
1900-01-30,2015,1.059
1900-01-31,2015,1.029
1900-02-01,2015,1.055
1900-02-02,2015,1.122
1900-02-03,2015,1.095
1900-02-04,2015,1.062
1900-02-05,2015,1.035
1900-02-06,2015,0.892
1900-02-07,2015,0.756
1900-02-08,2015,0.718
1900-02-09,2015,0.694
1900-02-10,2015,0.546
1900-02-11,2015,0.549
1900-02-12,2015,0.507
1900-02-13,2015,0.456
1900-02-14,2015,0.549
1900-02-15,2015,0.661
1900-02-16,2015,0.661
1900-02-17,2015,0.636
1900-02-18,2015,0.644
1900-02-19,2015,0.761
1900-02-20,2015,0.755
1900-02-21,2015,0.811
1900-02-22,2015,0.827
1900-02-23,2015,1.055
1900-02-24,2015,1.060
1900-02-25,2015,0.904
1900-02-26,2015,0.790
1900-02-27,2015,0.842
1900-02-28,2015,0.763
1900-03-01,2015,0.725
1900-03-02,2015,0.728
1900-03-03,2015,0.705
1900-03-04,2015,0.782
1900-03-05,2015,0.843
1900-03-06,2015,0.881
1900-03-07,2015,0.891
1900-03-08,2015,0.869
1900-03-09,2015,0.866
1900-03-10,2015,0.793
1900-03-11,2015,0.730
1900-03-12,2015,0.730
1900-03-13,2015,0.687
1900-03-14,2015,0.669
1900-03-15,2015,0.826
1900-03-16,2015,0.834
1900-03-17,2015,0.834
1900-03-18,2015,0.856
1900-03-19,2015,0.892
1900-03-20,2015,0.852
1900-03-21,2015,0.818
1900-03-22,2015,0.780
1900-03-23,2015,0.728
1900-03-24,2015,0.762
1900-03-25,2015,0.799
1900-03-26,2015,0.779
1900-03-27,2015,0.774
1900-03-28,2015,0.663
1900-03-29,2015,0.667
1900-03-30,2015,0.770
1900-03-31,2015,0.770
1900-04-01,2015,0.648
1900-04-02,2015,0.581
1900-04-03,2015,0.659
1900-04-04,2015,0.592
1900-04-05,2015,0.718
1900-04-06,2015,0.965
1900-04-07,2015,0.902
1900-04-08,2015,0.796
1900-04-09,2015,0.752
1900-04-10,2015,0.714
1900-04-11,2015,0.820
1900-04-12,2015,0.739
1900-04-13,2015,0.692
1900-04-14,2015,0.701
1900-04-15,2015,0.695
1900-04-16,2015,0.699
1900-04-17,2015,0.635
1900-04-18,2015,0.748
1900-04-19,2015,0.850
1900-04-20,2015,0.780
1900-04-21,2015,0.874
1900-04-22,2015,1.067
1900-04-23,2015,1.037
1900-04-24,2015,0.904
1900-04-25,2015,0.851
1900-04-26,2015,0.791
1900-04-27,2015,0.678
1900-04-28,2015,0.687
1900-04-29,2015,0.613
1900-04-30,2015,0.600
1900-05-01,2015,0.585
1900-05-02,2015,0.965
1900-05-03,2015,4.899
1900-05-04,2015,4.875
1900-05-05,2015,2.447
1900-05-06,2015,1.251
1900-05-07,2015,1.104
1900-05-08,2015,1.032
1900-05-09,2015,1.120
1900-05-10,2015,1.103
1900-05-11,2015,1.102
1900-05-12,2015,1.119
1900-05-13,2015,1.129
1900-05-14,2015,1.119
1900-05-15,2015,1.094
1900-05-16,2015,1.079
1900-05-17,2015,1.055
1900-05-18,2015,1.025
1900-05-19,2015,1.034
1900-05-20,2015,1.065
1900-05-21,2015,1.012
1900-05-22,2015,0.903
1900-05-23,2015,0.827
1900-05-24,2015,0.826
1900-05-25,2015,0.680
1900-05-26,2015,0.556
1900-05-27,2015,0.543
1900-05-28,2015,0.548
1900-05-29,2015,0.573
1900-05-30,2015,0.623
1900-05-31,2015,0.700
1900-06-01,2015,0.856
1900-06-02,2015,0.916
1900-06-03,2015,0.986
1900-06-04,2015,1.088
1900-06-05,2015,1.081
1900-06-06,2015,1.013
1900-06-07,2015,0.914
1900-06-08,2015,0.845
1900-06-09,2015,0.804
1900-06-10,2015,0.690
1900-06-11,2015,0.558
1900-06-12,2015,0.561
1900-06-13,2015,0.689
1900-06-14,2015,0.692
1900-06-15,2015,0.795
1900-06-16,2015,0.806
1900-06-17,2015,0.844
1900-06-18,2015,0.870
1900-06-19,2015,0.841
1900-06-20,2015,0.858
1900-06-21,2015,0.795
1900-06-22,2015,0.671
1900-06-23,2015,0.648
1900-06-24,2015,0.526
1900-06-25,2015,0.475
1900-06-26,2015,0.395
1900-06-27,2015,0.445
1900-06-28,2015,0.530
1900-06-29,2015,0.573
1900-06-30,2015,0.622
1900-07-01,2015,0.721
1900-07-02,2015,0.791
1900-07-03,2015,0.815
1900-07-04,2015,0.812
1900-07-05,2015,0.831
1900-07-06,2015,0.786
1900-07-07,2015,0.688
1900-07-08,2015,0.642
1900-07-09,2015,0.446
1900-07-10,2015,0.406
1900-07-11,2015,0.507
1900-07-12,2015,0.596
1900-07-13,2015,0.637
1900-07-14,2015,0.669
1900-07-15,2015,0.750
1900-07-16,2015,0.812
1900-07-17,2015,0.823
1900-07-18,2015,0.726
1900-07-19,2015,0.786
1900-07-20,2015,0.650
1900-07-21,2015,0.529
1900-07-22,2015,0.510
1900-07-23,2015,0.394
1900-07-24,2015,0.326
1900-07-25,2015,0.314
1900-07-26,2015,0.373
1900-07-27,2015,0.486
1900-07-28,2015,0.485
1900-07-29,2015,0.605
1900-07-30,2015,0.722
1900-07-31,2015,0.807
1900-08-01,2015,0.804
1900-08-02,2015,0.855
1900-08-03,2015,0.896
1900-08-04,2015,0.801
1900-08-05,2015,0.731
1900-08-06,2015,0.692
1900-08-07,2015,0.705
1900-08-08,2015,0.583
1900-08-09,2015,0.620
1900-08-10,2015,0.647
1900-08-11,2015,0.677
1900-08-12,2015,0.736
1900-08-13,2015,0.735
1900-08-14,2015,0.677
1900-08-15,2015,0.652
1900-08-16,2015,0.574
1900-08-17,2015,0.603
1900-08-18,2015,0.621
1900-08-19,2015,0.520
1900-08-20,2015,0.440
1900-08-21,2015,0.368
1900-08-22,2015,0.373
1900-08-23,2015,0.390
1900-08-24,2015,0.418
1900-08-25,2015,0.505
1900-08-26,2015,0.560
1900-08-27,2015,0.576
1900-08-28,2015,0.612
1900-08-29,2015,0.686
1900-08-30,2015,0.761
1900-08-31,2015,0.772
1900-09-01,2015,0.746
1900-09-02,2015,0.699
1900-09-03,2015,0.653
1900-09-04,2015,0.640
1900-09-05,2015,0.583
1900-09-06,2015,0.593
1900-09-07,2015,0.565
1900-09-08,2015,0.674
1900-09-09,2015,0.638
1900-09-10,2015,0.576
1900-09-11,2015,0.559
1900-09-12,2015,0.577
1900-09-13,2015,0.514
1900-09-14,2015,0.440
1900-09-15,2015,0.483
1900-09-16,2015,0.503
1900-09-17,2015,0.458
1900-09-18,2015,0.500
1900-09-19,2015,0.448
1900-09-20,2015,0.547
1900-09-21,2015,0.479
1900-09-22,2015,0.577
1900-09-23,2015,0.505
1900-09-24,2015,0.492
1900-09-25,2015,0.706
1900-09-26,2015,0.506
1900-09-27,2015,0.237
1900-09-28,2015,0.220
1900-09-29,2015,0.202
1900-09-30,2015,0.184
1900-10-01,2015,0.166
1900-10-02,2015,0.148
1900-10-03,2015,0.130
1900-10-04,2015,0.112
1900-10-05,2015,0.095
1900-10-06,2015,0.077
1900-10-07,2015,0.059
1900-10-08,2015,0.041
1900-10-09,2015,0.023
1900-10-10,2015,0.005
1900-10-11,2015,-0.012
1900-10-12,2015,-0.030
1900-10-13,2015,-0.048
1900-10-14,2015,-0.066
1900-10-15,2015,-0.084
1900-10-16,2015,-0.102
1900-10-17,2015,-0.120
1900-10-18,2015,-0.137
1900-10-19,2015,-0.155
1900-10-20,2015,-0.173
1900-10-21,2015,-0.191
1900-10-22,2015,0.594
1900-10-23,2015,0.553
1900-10-24,2015,0.507
1900-10-25,2015,0.540
1900-10-26,2015,0.540
1900-10-27,2015,0.530
1900-10-28,2015,0.499
1900-10-29,2015,0.595
1900-10-30,2015,0.646
1900-10-31,2015,0.661
1900-11-01,2015,0.682
1900-11-02,2015,0.664
1900-11-03,2015,0.571
1900-11-04,2015,0.490
1900-11-05,2015,0.480
1900-11-06,2015,0.544
1900-11-07,2015,0.515
1900-11-08,2015,0.389
1900-11-09,2015,0.571
1900-11-10,2015,0.562
1900-11-11,2015,0.655
1900-11-12,2015,0.592
1900-11-13,2015,0.592
1900-11-14,2015,0.724
1900-11-15,2015,0.733
1900-11-16,2015,0.773
1900-11-17,2015,0.354
1900-11-18,2015,0.710
1900-11-19,2015,0.664
1900-11-20,2015,0.596
1900-11-21,2015,0.644
1900-11-22,2015,0.538
1900-11-23,2015,0.549
1900-11-24,2015,0.594
1900-11-25,2015,0.691
1900-11-26,2015,0.767
1900-11-27,2015,0.926
1900-11-28,2015,0.850
1900-11-29,2015,0.854
1900-11-30,2015,0.932
1900-12-01,2015,0.859
