date,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1900-06-30,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.8,0.5,0.0,63.5,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.3,0.0,0.0,34.0,6.4,0.0,0.0,5.1,0.0,31.8,0.0,0.8,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,33.0,7.6,1.0,0.0,0.0,6.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,4.4,0.6,0.0,0.0,2.0,4.0,1.0,0.1,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,4.0,0.0,0.0,0.0,2.8,0.1,1.4,0.0,
1900-07-01,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5,8.9,0.0,0.0,0.0,6.4,1.8,0.0,0.0,19.8,0.5,0.0,0.3,0.0,0.0,32.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,4.8,27.0,14.0,0.6,6.0,0.0,0.0,0.0,19.1,0.1,0.0,0.0,0.2,0.0,2.4,4.0,5.4,0.0,2.6,0.0,0.0,0.0,0.0,0.0,
1900-07-02,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,7.9,0.0,0.0,0.0,0.0,0.0,2.5,41.9,0.0,2.0,0.0,0.0,71.1,0.0,1.5,2.8,0.0,0.0,0.0,0.0,47.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,15.4,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,8.2,0.0,2.4,0.2,0.0,0.0,0.0,0.0,4.8,0.0,2.2,0.0,0.6,0.0,0.0,3.0,0.0,0.0,
1900-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,38.1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,20.8,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.8,0.0,1.8,0.0,0.0,0.0,0.0,0.8,0.0,5.4,0.0,0.0,2.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.7,0.0,0.0,1.0,0.0,0.0,17.4,0.0,0.0,2.2,0.0,2.0,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,14.4,0.0,0.0,
1900-07-04,23.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.6,0.0,0.8,36.6,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,3.0,1.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.6,1.6,1.8,0.0,1.2,0.0,0.0,0.0,0.0,0.0,2.4,6.0,0.0,1.2,0.0,0.0,0.3,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2,0.0,
1900-07-05,24.1,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.5,0.0,0.3,0.0,48.3,0.0,0.0,1.5,16.0,0.0,1.3,12.7,4.3,0.0,0.0,0.0,1.3,8.1,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,4.6,0.0,0.0,0.2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,10.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.4,3.0,0.0,
1900-07-06,0.0,5.1,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,15.7,0.0,0.8,0.0,0.0,0.0,22.6,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,11.4,82.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,1.0,29.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,5.4,0.2,
1900-07-07,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,6.1,1.5,14.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.4,,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,
1900-07-08,0.0,51.6,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.8,0.0,0.0,0.0,0.5,6.4,15.5,6.6,0.0,7.6,1.5,0.5,0.5,0.3,0.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,13.7,0.6,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,6.8,
1900-07-09,0.0,4.3,0.0,5.1,41.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,2.3,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,27.4,0.0,0.0,3.8,0.0,11.9,0.0,0.3,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.5,1.3,2.5,0.5,0.0,0.0,6.9,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.6,0.0,0.2,0.0,0.0,0.0,4.6,0.0,1.6,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,17.0,2.2,11.0,4.8,0.0,0.2,0.0,0.0,0.0,10.2,0.0,0.0,1.0,0.5,
1900-07-10,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,1.3,6.9,0.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,13.5,3.6,0.0,0.0,2.5,0.0,0.0,11.9,0.0,11.4,0.8,0.0,0.0,0.0,0.0,34.3,0.0,2.3,5.3,6.9,0.0,0.0,8.9,0.0,0.0,,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,2.4,0.0,25.8,1.4,14.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.0,0.0,0.0,4.0,0.0,0.0,19.8,0.0,27.0,4.2,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,
1900-07-11,13.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,48.3,1.5,0.0,4.3,0.0,0.0,7.9,1.0,0.0,21.3,56.4,0.0,0.0,9.9,0.0,0.0,,0.0,64.0,1.5,0.0,11.4,,0.0,2.8,0.0,0.0,0.8,3.6,0.0,16.3,7.6,2.5,0.0,0.0,0.5,2.3,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,4.4,23.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.6,0.0,0.0,0.0,0.2,0.0,8.0,4.6,0.0,0.0,0.1,3.8,2.8,0.0,0.0,0.2,5.1,0.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
1900-07-12,3.6,10.4,0.0,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,1.3,0.8,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,66.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,35.6,2.0,0.0,0.0,5.1,0.0,4.1,0.0,0.0,0.0,69.1,0.0,2.0,0.0,0.0,0.0,3.6,0.0,7.4,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.4,0.0,0.8,0.0,0.0,31.6,0.2,0.0,0.0,0.0,0.0,15.0,0.0,2.4,0.0,0.2,2.2,1.5,0.0,0.0,0.0,0.2,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1900-07-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,5.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,52.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,2.5,7.1,0.0,0.0,7.6,0.0,4.1,0.0,0.0,0.8,5.8,0.0,10.9,0.0,0.0,0.0,4.1,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.2,3.0,0.0,0.6,0.0,4.8,0.1,5.2,0.0,0.2,0.0,0.2,3.0,0.0,9.6,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.6,
1900-07-14,0.0,0.0,2.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,10.9,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.8,0.0,3.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,23.4,0.0,0.0,0.5,0.0,0.0,1.3,0.0,0.0,0.3,3.0,1.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,9.0,86.0,0.0,0.0,0.0,0.3,0.0,1.7,0.0,0.0,0.0,0.0,0.4,0.0,14.0,0.0,0.4,1.2,0.0,0.0,0.0,0.0,0.8,
1900-07-15,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.6,0.8,0.0,0.0,0.0,0.0,0.0,1.5,,0.0,0.0,7.9,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,5.4,0.0,0.0,35.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.1,0.0,12.7,,0.0,1.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,11.0,
1900-07-16,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0,5.6,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,24.1,0.0,0.0,0.0,0.0,,2.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,5.6,0.0,0.0,0.4,0.0,0.6,0.0,0.0,6.2,10.6,0.0,4.8,1.0,1.4,0.0,3.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.1,0.1,0.0,26.4,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,
1900-07-17,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,86.4,0.0,3.0,0.0,0.0,8.6,0.0,2.8,0.0,2.8,0.5,2.0,0.0,0.0,5.6,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,3.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.8,0.0,2.6,0.0,24.2,0.0,0.0,0.0,0.0,0.0,7.4,0.4,0.2,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.0,2.8,0.0,0.0,1.2,0.0,3.4,0.0,0.0,0.0,0.0,
1900-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.3,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,0.0,10.9,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.8,0.2,0.0,0.0,0.0,0.0,5.0,,21.6,0.0,0.0,8.6,6.0,0.0,0.0,0.0,0.2,0.0,0.0,1.8,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.8,
1900-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,6.9,0.0,0.0,0.0,3.8,8.4,1.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,12.2,31.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,37.6,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,8.0,0.2,0.6,0.0,0.0,0.0,5.2,0.0,9.8,0.0,0.0,0.2,0.0,4.2,4.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,
1900-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,6.4,0.0,0.8,12.7,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,1.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8,0.0,9.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,14.0,1.2,1.8,2.6,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,9.0,7.6,3.2,6.8,1.2,0.8,1.0,0.0,0.0,0.0,0.0,
1900-07-21,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,6.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,2.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,26.7,0.0,0.0,0.0,,0.0,47.5,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.3,0.0,2.7,,8.2,0.0,0.0,0.6,19.8,2.6,0.8,0.2,0.0,9.0,0.0,0.0,0.0,0.0,
1900-07-22,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,11.7,2.5,0.0,0.0,6.4,0.0,7.6,71.1,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,1.3,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.0,0.0,0.0,0.0,0.3,0.0,4.1,0.0,7.6,0.0,0.0,0.0,7.1,0.0,30.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,8.5,0.3,0.0,0.2,0.8,43.0,10.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,
1900-07-23,60.5,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2.3,22.9,0.0,0.0,0.0,0.0,0.0,12.7,1.0,0.0,73.7,0.0,0.0,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,5.1,0.0,0.0,10.4,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.5,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.4,2.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,
1900-07-24,81.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1,24.9,3.8,0.0,0.0,0.0,0.0,10.4,2.8,0.0,21.6,110.7,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,26.2,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,15.5,0.8,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,9.6,0.4,0.0,0.0,0.0,1.4,0.0,6.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,6.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,0.0,14.6,0.0,0.2,0.4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1900-07-25,0.0,6.1,0.0,27.4,38.9,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,203.2,0.0,1.0,2.5,0.0,0.0,15.7,0.0,0.0,0.0,0.8,61.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6,18.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.0,4.6,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.8,0.0,0.6,0.0,5.0,0.0,2.6,0.0,11.8,0.0,0.0,0.0,0.0,0.8,0.0,4.2,0.0,0.0,0.0,0.0,1.0,
1900-07-26,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,11.4,9.4,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.1,0.0,4.6,0.0,0.0,119.4,0.0,0.0,0.0,2.0,1.8,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.5,3.6,0.0,1.3,0.0,0.0,0.0,0.0,5.3,0.0,1.8,0.0,3.8,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,7.2,0.0,0.0,4.8,12.2,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,32.8,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,10.0,13.0,0.0,4.0,0.0,0.0,6.0,0.0,8.0,0.0,5.4,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,
