date,year,Max
1900-11-13,2004,1.732
1900-11-14,2004,1.540
1900-11-15,2004,1.454
1900-11-16,2004,1.401
1900-11-17,2004,1.365
1900-11-18,2004,1.344
1900-11-19,2004,1.326
1900-11-20,2004,1.310
1900-11-21,2004,1.307
1900-11-22,2004,1.299
1900-11-23,2004,1.293
1900-11-24,2004,1.291
1900-11-25,2004,1.291
1900-11-26,2004,1.290
1900-11-27,2004,1.318
1900-11-28,2004,1.316
1900-11-29,2004,1.315
1900-11-30,2004,1.311
1900-12-01,2004,1.278
1900-12-02,2004,1.277
1900-12-03,2004,1.279
1900-12-04,2004,1.283
1900-12-05,2004,1.282
1900-12-06,2004,1.367
1900-12-07,2004,1.375
1900-12-08,2004,1.311
1900-12-09,2004,1.301
1900-12-10,2004,1.301
1900-12-11,2004,1.419
1900-12-12,2004,1.593
1900-12-13,2004,1.531
1900-12-14,2004,2.007
1900-12-15,2004,2.027
1900-12-16,2004,1.638
1900-12-17,2004,1.510
1900-12-18,2004,1.438
1900-12-19,2004,1.403
1900-12-20,2004,1.374
1900-12-21,2004,1.352
1900-12-22,2004,1.335
1900-12-23,2004,1.323
1900-12-24,2004,1.313
1900-12-25,2004,1.350
1900-12-26,2004,1.419
1900-12-27,2004,1.421
1900-12-28,2004,1.386
1900-12-29,2004,1.351
1900-12-30,2004,1.329
1900-12-31,2004,1.316
1900-01-01,2005,1.305
1900-01-02,2005,1.298
1900-01-03,2005,1.292
1900-01-04,2005,1.287
1900-01-05,2005,1.296
1900-01-06,2005,1.292
1900-01-07,2005,1.285
1900-01-08,2005,1.285
1900-01-09,2005,1.284
1900-01-10,2005,1.286
1900-01-11,2005,1.284
1900-01-12,2005,1.284
1900-01-13,2005,1.284
1900-01-14,2005,1.303
1900-01-15,2005,1.303
1900-01-16,2005,1.320
1900-01-17,2005,1.318
1900-01-18,2005,1.318
1900-01-19,2005,1.276
1900-01-20,2005,1.273
1900-01-21,2005,1.329
1900-01-22,2005,1.302
1900-01-23,2005,1.325
1900-01-24,2005,1.326
1900-01-25,2005,1.357
1900-01-26,2005,1.704
1900-01-27,2005,1.455
1900-01-28,2005,1.367
1900-01-29,2005,1.335
1900-01-30,2005,1.350
1900-01-31,2005,1.366
1900-02-01,2005,1.368
1900-02-02,2005,1.551
1900-02-03,2005,1.565
1900-02-04,2005,1.516
1900-02-05,2005,1.473
1900-02-06,2005,1.412
1900-02-07,2005,1.369
1900-02-08,2005,1.342
1900-02-09,2005,1.321
1900-02-10,2005,1.307
1900-02-11,2005,1.306
1900-02-12,2005,1.298
1900-02-13,2005,1.292
1900-02-14,2005,1.286
1900-02-15,2005,1.282
1900-02-16,2005,1.280
1900-02-17,2005,1.279
1900-02-18,2005,1.284
1900-02-19,2005,1.282
1900-02-20,2005,1.324
1900-02-21,2005,1.812
1900-02-22,2005,1.722
1900-02-23,2005,1.595
1900-02-24,2005,1.507
1900-02-25,2005,1.442
1900-02-26,2005,1.400
1900-02-27,2005,1.372
1900-02-28,2005,1.385
1900-03-01,2005,1.356
1900-03-02,2005,1.342
1900-03-03,2005,1.329
1900-03-04,2005,1.340
1900-03-05,2005,1.326
1900-03-06,2005,1.320
1900-03-07,2005,1.305
1900-03-08,2005,1.301
1900-03-09,2005,1.291
1900-03-10,2005,1.286
1900-03-11,2005,1.283
1900-03-12,2005,1.283
1900-03-13,2005,1.275
1900-03-14,2005,1.270
1900-03-15,2005,1.267
1900-03-16,2005,1.264
1900-03-17,2005,1.278
1900-03-18,2005,1.283
1900-03-19,2005,1.283
1900-03-20,2005,1.279
1900-03-21,2005,1.273
1900-03-22,2005,1.272
1900-03-23,2005,1.365
1900-03-24,2005,1.629
1900-03-25,2005,1.574
1900-03-26,2005,1.447
1900-03-27,2005,1.390
1900-03-28,2005,1.356
1900-03-29,2005,1.333
1900-03-30,2005,1.318
1900-03-31,2005,1.313
1900-04-01,2005,1.306
1900-04-02,2005,1.298
1900-04-03,2005,1.290
1900-04-04,2005,1.288
1900-04-05,2005,1.293
1900-04-06,2005,1.288
1900-04-07,2005,1.287
1900-04-08,2005,1.283
1900-04-09,2005,1.279
1900-04-10,2005,1.273
1900-04-11,2005,1.268
1900-04-12,2005,1.268
1900-04-13,2005,1.281
1900-04-14,2005,1.279
1900-04-15,2005,1.282
1900-04-16,2005,1.283
1900-04-17,2005,1.279
1900-04-18,2005,1.274
1900-04-19,2005,1.273
1900-04-20,2005,1.272
1900-04-21,2005,1.270
1900-04-22,2005,1.268
1900-04-23,2005,1.272
1900-04-24,2005,1.271
1900-04-25,2005,1.271
1900-04-26,2005,1.269
1900-04-27,2005,1.265
1900-04-28,2005,1.263
1900-04-29,2005,1.261
1900-04-30,2005,1.258
1900-05-01,2005,1.258
1900-05-02,2005,1.255
1900-05-03,2005,1.255
1900-05-04,2005,1.256
1900-05-05,2005,1.255
1900-05-06,2005,1.255
1900-05-07,2005,1.258
1900-05-08,2005,1.260
1900-05-09,2005,1.260
1900-05-10,2005,1.260
1900-05-11,2005,1.258
1900-05-12,2005,1.258
1900-05-13,2005,1.259
1900-05-14,2005,1.259
1900-05-15,2005,1.257
1900-05-16,2005,1.259
1900-05-17,2005,1.275
1900-05-18,2005,1.299
1900-05-19,2005,1.300
1900-05-20,2005,1.332
1900-05-21,2005,1.473
1900-05-22,2005,1.402
1900-05-23,2005,1.347
1900-05-24,2005,1.327
1900-05-25,2005,1.317
1900-05-26,2005,1.307
1900-05-27,2005,1.299
1900-05-28,2005,1.294
1900-05-29,2005,1.292
1900-05-30,2005,1.286
1900-05-31,2005,1.285
1900-06-01,2005,1.286
1900-06-02,2005,1.285
1900-06-03,2005,1.284
1900-06-04,2005,1.283
1900-06-05,2005,1.282
1900-06-06,2005,1.282
1900-06-07,2005,1.282
1900-06-08,2005,1.281
1900-06-09,2005,1.280
1900-06-10,2005,1.280
1900-06-11,2005,1.280
1900-06-12,2005,1.288
1900-06-13,2005,1.285
1900-06-14,2005,1.281
1900-06-15,2005,1.280
1900-06-16,2005,1.280
1900-06-17,2005,1.281
1900-06-18,2005,1.280
1900-06-19,2005,1.282
1900-06-20,2005,1.283
1900-06-21,2005,1.283
1900-06-22,2005,1.282
1900-06-23,2005,1.279
1900-06-24,2005,1.320
1900-06-25,2005,1.621
1900-06-26,2005,1.589
1900-06-27,2005,1.475
1900-06-28,2005,1.439
1900-06-29,2005,1.399
1900-06-30,2005,1.389
1900-07-01,2005,7.120
1900-07-02,2005,7.386
1900-07-03,2005,3.915
1900-07-04,2005,2.696
1900-07-05,2005,2.241
1900-07-06,2005,2.067
1900-07-07,2005,2.034
1900-07-08,2005,1.931
1900-07-09,2005,1.820
1900-07-10,2005,2.881
1900-07-11,2005,3.165
1900-07-12,2005,2.872
1900-07-13,2005,2.382
1900-07-14,2005,2.173
1900-07-15,2005,2.109
1900-07-16,2005,2.135
1900-07-17,2005,2.032
1900-07-18,2005,1.876
1900-07-19,2005,1.657
1900-07-20,2005,1.617
1900-07-21,2005,1.515
1900-07-22,2005,1.517
1900-07-23,2005,1.375
1900-07-24,2005,1.363
1900-07-25,2005,1.356
1900-07-26,2005,1.349
1900-07-27,2005,1.355
1900-07-28,2005,1.337
1900-07-29,2005,1.333
1900-07-30,2005,1.330
1900-07-31,2005,1.327
1900-08-01,2005,1.323
1900-08-02,2005,1.322
1900-08-03,2005,1.321
1900-08-04,2005,1.320
1900-08-05,2005,1.321
1900-08-06,2005,1.319
1900-08-07,2005,1.318
1900-08-08,2005,1.320
1900-08-09,2005,1.316
1900-08-10,2005,1.314
1900-08-11,2005,1.313
1900-08-12,2005,1.310
1900-08-13,2005,1.308
1900-08-14,2005,1.305
1900-08-15,2005,1.304
1900-08-16,2005,1.305
1900-08-17,2005,1.302
1900-08-18,2005,1.302
1900-08-19,2005,1.301
1900-08-20,2005,1.299
1900-08-21,2005,1.301
1900-08-22,2005,1.300
1900-08-23,2005,1.300
1900-08-24,2005,1.300
1900-08-25,2005,1.300
1900-08-26,2005,1.301
1900-08-27,2005,1.300
1900-08-28,2005,1.299
1900-08-29,2005,1.297
1900-08-30,2005,1.296
1900-08-31,2005,1.294
1900-09-01,2005,1.296
1900-09-02,2005,1.299
1900-09-03,2005,1.296
1900-09-04,2005,1.301
1900-09-05,2005,1.308
1900-09-06,2005,1.304
1900-09-07,2005,1.304
1900-09-08,2005,1.302
1900-09-09,2005,1.302
1900-09-10,2005,1.302
1900-09-11,2005,1.307
1900-09-12,2005,1.310
1900-09-13,2005,1.302
1900-09-14,2005,1.300
1900-09-15,2005,1.295
1900-09-16,2005,1.296
1900-09-17,2005,1.299
1900-09-18,2005,1.299
1900-09-19,2005,1.292
1900-09-20,2005,1.293
1900-09-21,2005,1.292
1900-09-22,2005,1.291
1900-09-23,2005,1.289
1900-09-24,2005,1.286
1900-09-25,2005,1.282
1900-09-26,2005,1.283
1900-09-27,2005,1.292
1900-09-28,2005,1.290
1900-09-29,2005,1.313
1900-09-30,2005,1.318
1900-10-01,2005,1.292
1900-10-02,2005,1.301
1900-10-03,2005,1.299
1900-10-04,2005,1.292
1900-10-05,2005,1.287
1900-10-06,2005,1.284
1900-10-07,2005,1.281
1900-10-08,2005,1.285
1900-10-09,2005,1.288
1900-10-10,2005,1.281
1900-10-11,2005,1.277
1900-10-12,2005,1.276
1900-10-13,2005,1.277
1900-10-14,2005,1.294
1900-10-15,2005,1.293
1900-10-16,2005,1.293
1900-10-17,2005,1.294
1900-10-18,2005,1.299
1900-10-19,2005,1.298
1900-10-20,2005,1.297
1900-10-21,2005,1.298
1900-10-22,2005,1.284
1900-10-23,2005,1.283
1900-10-24,2005,1.281
1900-10-25,2005,1.283
1900-10-26,2005,1.284
1900-10-27,2005,1.279
1900-10-28,2005,1.247
1900-10-29,2005,1.295
1900-10-30,2005,1.297
1900-10-31,2005,1.327
1900-11-01,2005,1.732
1900-11-02,2005,2.215
1900-11-03,2005,1.960
1900-11-04,2005,2.392
1900-11-05,2005,2.340
1900-11-06,2005,2.156
1900-11-07,2005,1.872
1900-11-08,2005,1.771
1900-11-09,2005,1.968
1900-11-10,2005,1.899
1900-11-11,2005,1.828
1900-11-12,2005,1.837
1900-11-13,2005,1.778
1900-11-14,2005,1.367
1900-11-15,2005,1.329
1900-11-16,2005,1.325
1900-11-17,2005,1.313
1900-11-18,2005,1.306
1900-11-19,2005,1.299
1900-11-20,2005,1.293
1900-11-21,2005,1.290
1900-11-22,2005,1.288
1900-11-23,2005,1.301
1900-11-24,2005,1.297
1900-11-25,2005,1.297
1900-11-26,2005,1.305
1900-11-27,2005,1.341
1900-11-28,2005,1.355
1900-11-29,2005,1.393
1900-11-30,2005,1.482
1900-12-01,2005,2.136
1900-12-02,2005,2.147
1900-12-03,2005,2.115
1900-12-04,2005,2.240
1900-12-05,2005,2.225
1900-12-06,2005,1.794
1900-12-07,2005,1.694
1900-12-08,2005,1.636
1900-12-09,2005,1.568
1900-12-10,2005,1.621
1900-12-11,2005,1.619
1900-12-12,2005,1.576
1900-12-13,2005,1.321
1900-12-14,2005,1.296
1900-12-15,2005,1.293
1900-12-16,2005,1.396
1900-12-17,2005,1.307
1900-12-18,2005,1.307
1900-12-19,2005,1.301
1900-12-20,2005,1.295
1900-12-21,2005,1.378
1900-12-22,2005,1.377
1900-12-23,2005,1.377
1900-12-24,2005,1.299
1900-12-25,2005,1.286
1900-12-26,2005,1.288
1900-12-27,2005,1.289
1900-12-28,2005,1.289
1900-12-29,2005,1.287
1900-12-30,2005,1.287
1900-12-31,2005,1.304
1900-01-01,2006,1.308
1900-01-02,2006,1.309
1900-01-03,2006,1.309
1900-01-04,2006,1.307
1900-01-05,2006,1.313
1900-01-06,2006,1.315
1900-01-07,2006,1.309
1900-01-08,2006,1.309
1900-01-09,2006,1.304
1900-01-10,2006,1.306
1900-01-11,2006,1.305
1900-01-12,2006,1.310
1900-01-13,2006,1.292
1900-01-14,2006,1.290
1900-01-15,2006,1.287
1900-01-16,2006,1.287
1900-01-17,2006,1.319
1900-01-18,2006,1.320
1900-01-19,2006,1.350
1900-01-20,2006,1.520
1900-01-21,2006,1.528
1900-01-22,2006,1.459
1900-01-23,2006,1.398
1900-01-24,2006,1.357
1900-01-25,2006,1.274
1900-01-26,2006,1.222
1900-01-27,2006,1.314
1900-01-28,2006,1.312
1900-01-29,2006,1.307
1900-01-30,2006,1.299
1900-01-31,2006,1.296
1900-02-01,2006,1.296
1900-02-02,2006,1.293
1900-02-03,2006,1.289
1900-02-04,2006,1.289
1900-02-05,2006,1.287
1900-02-06,2006,1.287
1900-02-07,2006,1.284
1900-02-08,2006,1.283
1900-02-09,2006,1.283
1900-02-10,2006,1.282
1900-02-11,2006,1.279
1900-02-12,2006,1.278
1900-02-13,2006,1.278
1900-02-14,2006,1.277
1900-02-15,2006,1.277
1900-02-16,2006,1.277
1900-02-17,2006,1.282
1900-02-18,2006,1.281
1900-02-19,2006,1.297
1900-02-20,2006,1.287
1900-02-21,2006,1.284
1900-02-22,2006,1.283
1900-02-23,2006,1.282
1900-02-24,2006,1.272
1900-02-25,2006,1.271
1900-02-26,2006,1.270
1900-02-27,2006,1.273
1900-02-28,2006,1.267
1900-03-01,2006,1.270
1900-03-02,2006,1.271
1900-03-03,2006,1.272
1900-03-04,2006,1.272
1900-03-05,2006,1.272
1900-03-06,2006,1.273
1900-03-07,2006,1.274
1900-03-08,2006,1.273
1900-03-09,2006,1.273
1900-03-10,2006,1.272
1900-03-11,2006,1.272
1900-03-12,2006,1.272
1900-03-13,2006,1.221
1900-03-14,2006,1.199
1900-03-15,2006,1.193
1900-03-16,2006,1.203
1900-03-17,2006,1.291
1900-03-18,2006,1.298
1900-03-19,2006,1.299
1900-03-20,2006,1.299
1900-03-21,2006,1.227
1900-03-22,2006,1.199
1900-03-23,2006,1.190
1900-03-24,2006,1.199
1900-03-25,2006,1.201
1900-03-26,2006,1.290
1900-03-27,2006,1.297
1900-03-28,2006,1.297
1900-03-29,2006,1.228
1900-03-30,2006,1.289
1900-03-31,2006,1.327
1900-04-01,2006,1.311
1900-04-02,2006,1.302
1900-04-03,2006,1.302
1900-04-04,2006,1.302
1900-04-05,2006,1.299
1900-04-06,2006,1.296
1900-04-07,2006,1.223
1900-04-08,2006,1.187
1900-04-09,2006,1.180
1900-04-10,2006,1.183
1900-04-11,2006,1.183
1900-04-12,2006,1.177
1900-04-13,2006,1.177
1900-04-14,2006,1.175
1900-04-15,2006,1.169
1900-04-16,2006,1.168
1900-04-17,2006,1.165
1900-04-18,2006,1.164
1900-04-19,2006,1.163
1900-04-20,2006,1.158
1900-04-21,2006,1.154
1900-04-22,2006,1.141
1900-04-23,2006,1.136
1900-04-24,2006,1.138
1900-04-25,2006,1.137
1900-04-26,2006,1.124
1900-04-27,2006,1.121
1900-04-28,2006,1.115
1900-04-29,2006,1.107
1900-04-30,2006,1.130
1900-05-01,2006,1.132
1900-05-02,2006,1.133
1900-05-03,2006,1.136
1900-05-04,2006,1.140
1900-05-05,2006,1.135
1900-05-06,2006,1.136
1900-05-07,2006,1.136
1900-05-08,2006,1.125
1900-05-09,2006,1.115
1900-05-10,2006,1.107
1900-05-11,2006,1.103
1900-05-12,2006,1.103
1900-05-13,2006,1.103
1900-05-14,2006,1.100
1900-05-15,2006,1.097
1900-05-16,2006,1.091
1900-05-17,2006,1.086
1900-05-18,2006,1.085
1900-05-19,2006,1.216
1900-05-20,2006,1.223
1900-05-21,2006,1.225
1900-05-22,2006,1.229
1900-05-23,2006,1.238
1900-05-24,2006,1.255
1900-05-25,2006,1.253
1900-05-26,2006,1.266
1900-05-27,2006,1.275
1900-05-28,2006,1.275
1900-05-29,2006,1.273
1900-05-30,2006,1.279
1900-05-31,2006,1.285
1900-06-01,2006,1.275
1900-06-02,2006,1.333
1900-06-03,2006,1.409
1900-06-04,2006,1.542
1900-06-05,2006,1.421
1900-06-06,2006,1.388
1900-06-07,2006,1.358
1900-06-08,2006,1.344
1900-06-09,2006,1.333
1900-06-10,2006,1.325
1900-06-11,2006,1.357
1900-06-12,2006,1.645
1900-06-13,2006,1.572
1900-06-14,2006,1.472
1900-06-15,2006,1.687
1900-06-16,2006,1.708
1900-06-17,2006,1.686
1900-06-18,2006,1.626
1900-06-19,2006,1.357
1900-06-20,2006,1.337
1900-06-21,2006,1.331
1900-06-22,2006,1.328
1900-06-23,2006,1.329
1900-06-24,2006,1.346
1900-06-25,2006,1.395
1900-06-26,2006,1.395
1900-06-27,2006,1.379
1900-06-28,2006,1.362
1900-06-29,2006,1.350
1900-06-30,2006,1.312
1900-07-01,2006,1.305
1900-07-02,2006,1.304
1900-07-03,2006,1.298
1900-07-04,2006,1.332
1900-07-05,2006,1.413
1900-07-06,2006,1.413
1900-07-07,2006,1.888
1900-07-08,2006,2.084
1900-07-09,2006,1.797
1900-07-10,2006,1.456
1900-07-11,2006,1.555
1900-07-12,2006,1.898
1900-07-13,2006,1.684
1900-07-14,2006,1.370
1900-07-15,2006,1.309
1900-07-16,2006,1.305
1900-07-17,2006,1.301
1900-07-18,2006,1.334
1900-07-19,2006,1.453
1900-07-20,2006,1.505
1900-07-21,2006,1.633
1900-07-22,2006,1.991
1900-07-23,2006,1.988
1900-07-24,2006,1.940
1900-07-25,2006,1.792
1900-07-26,2006,2.107
1900-07-27,2006,2.110
1900-07-28,2006,1.878
1900-07-29,2006,1.770
1900-07-30,2006,1.780
1900-07-31,2006,1.763
1900-08-01,2006,1.446
1900-08-02,2006,1.352
1900-08-03,2006,1.333
1900-08-04,2006,1.340
1900-08-05,2006,1.373
1900-08-06,2006,2.207
1900-08-07,2006,2.133
1900-08-08,2006,1.655
1900-08-09,2006,1.610
1900-08-10,2006,1.545
1900-08-11,2006,1.462
1900-08-12,2006,1.360
1900-08-13,2006,1.295
1900-08-14,2006,1.286
1900-08-15,2006,1.281
1900-08-16,2006,1.281
1900-08-17,2006,1.276
1900-08-18,2006,1.273
1900-08-19,2006,1.270
1900-08-20,2006,1.267
1900-08-21,2006,1.264
1900-08-22,2006,1.263
1900-08-23,2006,1.265
1900-08-24,2006,1.261
1900-08-25,2006,1.260
1900-08-26,2006,1.269
1900-08-27,2006,1.267
1900-08-28,2006,1.262
1900-08-29,2006,1.261
1900-08-30,2006,1.234
1900-08-31,2006,1.224
1900-09-01,2006,1.277
1900-09-02,2006,1.280
1900-09-03,2006,1.281
1900-09-04,2006,1.285
1900-09-05,2006,1.280
1900-09-06,2006,1.280
1900-09-07,2006,1.293
1900-09-08,2006,1.292
1900-09-09,2006,1.290
1900-09-10,2006,1.296
1900-09-11,2006,1.326
1900-09-12,2006,1.343
1900-09-13,2006,1.368
1900-09-14,2006,1.346
1900-09-15,2006,1.326
1900-09-16,2006,1.297
1900-09-17,2006,1.288
1900-09-18,2006,1.282
1900-09-19,2006,1.277
1900-09-20,2006,1.271
1900-09-21,2006,1.267
1900-09-22,2006,1.267
1900-09-23,2006,1.261
1900-09-24,2006,1.256
1900-09-25,2006,1.256
1900-09-26,2006,1.254
1900-09-27,2006,1.254
1900-09-28,2006,1.254
1900-09-29,2006,1.261
1900-09-30,2006,1.261
1900-10-01,2006,1.261
1900-10-02,2006,1.260
1900-10-03,2006,1.260
1900-10-04,2006,1.259
1900-10-05,2006,1.274
1900-10-06,2006,1.273
1900-10-07,2006,1.276
1900-10-08,2006,1.275
1900-10-09,2006,1.273
1900-10-10,2006,1.277
1900-10-11,2006,1.277
1900-10-12,2006,1.276
1900-10-13,2006,1.275
1900-10-14,2006,1.271
1900-10-15,2006,1.270
1900-10-16,2006,1.275
1900-10-17,2006,1.276
1900-10-18,2006,1.276
1900-10-19,2006,1.276
1900-10-20,2006,1.280
1900-10-21,2006,1.279
1900-10-22,2006,1.278
1900-10-23,2006,1.243
1900-10-24,2006,1.201
1900-10-25,2006,1.195
1900-10-26,2006,1.189
1900-10-27,2006,1.186
1900-10-28,2006,1.185
1900-10-29,2006,1.178
1900-10-30,2006,1.168
1900-10-31,2006,1.159
1900-11-01,2006,1.156
1900-11-02,2006,1.153
1900-11-03,2006,1.154
1900-11-04,2006,1.178
1900-11-05,2006,1.212
1900-11-06,2006,1.254
1900-11-07,2006,1.280
1900-11-08,2006,1.308
1900-11-09,2006,1.307
1900-11-10,2006,1.305
1900-11-11,2006,1.303
1900-11-12,2006,1.303
1900-11-13,2006,1.303
1900-11-14,2006,1.305
1900-11-15,2006,1.299
1900-11-16,2006,1.300
1900-11-17,2006,1.302
1900-11-18,2006,1.301
1900-11-19,2006,1.299
1900-11-20,2006,1.297
1900-11-21,2006,1.227
1900-11-22,2006,1.190
1900-11-23,2006,1.174
1900-11-24,2006,1.167
1900-11-25,2006,1.155
1900-11-26,2006,1.140
1900-11-27,2006,1.128
1900-11-28,2006,1.126
1900-11-29,2006,1.123
1900-11-30,2006,1.120
1900-12-01,2006,1.105
1900-12-02,2006,1.107
1900-12-03,2006,1.107
1900-12-04,2006,1.105
1900-12-05,2006,1.096
1900-12-06,2006,1.087
1900-12-07,2006,1.087
1900-12-08,2006,1.086
1900-12-09,2006,1.074
1900-12-10,2006,1.067
1900-12-11,2006,1.059
1900-12-12,2006,1.043
1900-12-13,2006,1.032
1900-12-14,2006,1.023
1900-12-15,2006,1.029
1900-12-16,2006,1.061
1900-12-17,2006,1.062
1900-12-18,2006,1.063
1900-12-19,2006,1.189
1900-12-20,2006,1.185
1900-12-21,2006,1.177
1900-12-22,2006,1.310
1900-12-23,2006,1.312
1900-12-24,2006,1.367
1900-12-25,2006,1.358
1900-12-26,2006,1.317
1900-12-27,2006,1.316
1900-12-28,2006,1.313
1900-12-29,2006,1.239
1900-12-30,2006,1.185
1900-12-31,2006,1.167
1900-01-01,2007,1.269
1900-01-02,2007,1.295
1900-01-03,2007,1.290
1900-01-04,2007,1.304
1900-01-05,2007,1.310
1900-01-06,2007,1.310
1900-01-07,2007,1.305
1900-01-08,2007,1.302
1900-01-09,2007,1.301
1900-01-10,2007,1.226
1900-01-11,2007,1.195
1900-01-12,2007,1.192
1900-01-13,2007,1.189
1900-01-14,2007,1.172
1900-01-15,2007,1.156
1900-01-16,2007,1.156
1900-01-17,2007,1.149
1900-01-18,2007,1.140
1900-01-19,2007,1.242
1900-01-20,2007,1.244
1900-01-21,2007,1.245
1900-01-22,2007,1.244
1900-01-23,2007,1.236
1900-01-24,2007,1.266
1900-01-25,2007,1.265
1900-01-26,2007,1.265
1900-01-27,2007,1.263
1900-01-28,2007,1.258
1900-01-29,2007,1.254
1900-01-30,2007,1.245
1900-01-31,2007,1.243
1900-02-01,2007,1.249
1900-02-02,2007,1.250
1900-02-03,2007,1.249
1900-02-04,2007,1.242
1900-02-05,2007,1.243
1900-02-06,2007,1.242
1900-02-07,2007,1.240
1900-02-08,2007,1.238
1900-02-09,2007,1.241
1900-02-10,2007,1.239
1900-02-11,2007,1.241
1900-02-12,2007,2.327
1900-02-13,2007,3.369
1900-02-14,2007,3.161
1900-02-15,2007,2.285
1900-02-16,2007,1.724
1900-02-17,2007,1.585
1900-02-18,2007,1.508
1900-02-19,2007,1.377
1900-02-20,2007,1.358
1900-02-21,2007,1.349
1900-02-22,2007,1.347
1900-02-23,2007,1.490
1900-02-24,2007,1.467
1900-02-25,2007,1.823
1900-02-26,2007,1.961
1900-02-27,2007,2.341
1900-02-28,2007,3.202
1900-03-01,2007,2.497
1900-03-02,2007,2.393
1900-03-03,2007,1.995
1900-03-04,2007,1.936
1900-03-05,2007,1.838
1900-03-06,2007,1.577
1900-03-07,2007,1.589
1900-03-08,2007,1.615
1900-03-09,2007,1.595
1900-03-10,2007,1.606
1900-03-11,2007,1.632
1900-03-12,2007,1.626
1900-03-13,2007,1.357
1900-03-14,2007,1.334
1900-03-15,2007,1.324
1900-03-16,2007,1.313
1900-03-17,2007,1.305
1900-03-18,2007,1.349
1900-03-19,2007,1.347
1900-03-20,2007,1.367
1900-03-21,2007,1.387
1900-03-22,2007,1.400
1900-03-23,2007,1.391
1900-03-24,2007,1.363
1900-03-25,2007,1.377
1900-03-26,2007,1.395
1900-03-27,2007,1.462
1900-03-28,2007,1.472
1900-03-29,2007,1.442
1900-03-30,2007,1.395
1900-03-31,2007,1.374
1900-04-01,2007,1.347
1900-04-02,2007,1.330
1900-04-03,2007,1.320
1900-04-04,2007,1.311
1900-04-05,2007,1.305
1900-04-06,2007,1.302
1900-04-07,2007,1.303
1900-04-08,2007,1.302
1900-04-09,2007,1.302
1900-04-10,2007,1.302
1900-04-11,2007,1.298
1900-04-12,2007,1.293
1900-04-13,2007,1.289
1900-04-14,2007,1.286
1900-04-15,2007,1.285
1900-04-16,2007,1.282
1900-04-17,2007,1.287
1900-04-18,2007,1.287
1900-04-19,2007,1.287
1900-04-20,2007,1.287
1900-04-21,2007,1.287
1900-04-22,2007,1.286
1900-04-23,2007,1.284
1900-04-24,2007,1.291
1900-04-25,2007,1.326
1900-04-26,2007,1.323
1900-04-27,2007,1.299
1900-04-28,2007,1.296
1900-04-29,2007,1.302
1900-04-30,2007,1.299
1900-05-01,2007,1.298
1900-05-02,2007,1.297
1900-05-03,2007,1.292
1900-05-04,2007,1.291
1900-05-05,2007,1.284
1900-05-06,2007,1.282
1900-05-07,2007,1.284
1900-05-08,2007,1.283
1900-05-09,2007,1.282
1900-05-10,2007,1.283
1900-05-11,2007,1.282
1900-05-12,2007,1.286
1900-05-13,2007,1.285
1900-05-14,2007,1.284
1900-05-15,2007,1.283
1900-05-16,2007,1.282
1900-05-17,2007,1.279
1900-05-18,2007,1.283
1900-05-19,2007,1.301
1900-05-20,2007,1.291
1900-05-21,2007,1.288
1900-05-22,2007,1.284
1900-05-23,2007,1.277
1900-05-24,2007,1.276
1900-05-25,2007,1.278
1900-05-26,2007,1.281
1900-05-27,2007,1.280
1900-05-28,2007,1.276
1900-05-29,2007,1.271
1900-05-30,2007,1.275
1900-05-31,2007,1.275
1900-06-01,2007,1.275
1900-06-02,2007,1.271
1900-06-03,2007,1.272
1900-06-04,2007,1.273
1900-06-05,2007,1.273
1900-06-06,2007,1.271
1900-06-07,2007,1.272
1900-06-08,2007,1.282
1900-06-09,2007,1.335
1900-06-10,2007,1.823
1900-06-11,2007,1.823
1900-06-12,2007,1.557
1900-06-13,2007,1.448
1900-06-14,2007,1.396
1900-06-15,2007,3.813
1900-06-16,2007,6.415
1900-06-17,2007,7.167
1900-06-18,2007,5.943
1900-06-19,2007,4.278
1900-06-20,2007,5.785
1900-06-21,2007,6.412
1900-06-22,2007,4.998
1900-06-23,2007,3.720
1900-06-24,2007,2.971
1900-06-25,2007,2.585
1900-06-26,2007,2.386
1900-06-27,2007,5.844
1900-06-28,2007,5.643
1900-06-29,2007,5.983
1900-06-30,2007,5.814
1900-07-01,2007,3.989
1900-07-02,2007,3.143
1900-07-03,2007,2.722
1900-07-04,2007,2.469
1900-07-05,2007,2.287
1900-07-06,2007,2.185
1900-07-07,2007,2.103
1900-07-08,2007,2.023
1900-07-09,2007,1.977
1900-07-10,2007,3.471
1900-07-11,2007,3.247
1900-07-12,2007,2.917
1900-07-13,2007,2.616
1900-07-14,2007,2.376
1900-07-15,2007,2.233
1900-07-16,2007,2.129
1900-07-17,2007,2.238
1900-07-18,2007,2.258
1900-07-19,2007,2.117
1900-07-20,2007,1.859
1900-07-21,2007,1.810
1900-07-22,2007,1.733
1900-07-23,2007,1.679
1900-07-24,2007,1.674
1900-07-25,2007,1.582
1900-07-26,2007,1.657
1900-07-27,2007,1.633
1900-07-28,2007,1.664
1900-07-29,2007,1.662
1900-07-30,2007,1.643
1900-07-31,2007,1.602
1900-08-01,2007,1.586
1900-08-02,2007,1.641
1900-08-03,2007,1.642
1900-08-04,2007,1.639
1900-08-05,2007,1.622
1900-08-06,2007,1.427
1900-08-07,2007,1.439
1900-08-08,2007,1.441
