date,Very dry,Extremely dry,Very wet,Extremely wet,Median,2022 to date
1900-01-01,0.0,0.0,6.020000000000004,22.994999999999997,0.0,0.0
1900-01-02,0.0,0.0,20.990000000000045,40.872999999999934,0.45,0.0
1900-01-03,0.0,0.0,26.480000000000008,60.532,1.9,0.0
1900-01-04,0.0,0.0,31.700000000000003,67.969,4.05,0.0
1900-01-05,0.0,0.0,42.59000000000001,68.832,7.6,3.8
1900-01-06,0.0,0.0,42.59000000000001,97.17699999999986,9.95,15.8
1900-01-07,0.21000000000000016,0.0,50.390000000000015,129.46799999999973,12.7,16.8
1900-01-08,0.5100000000000001,0.0,55.70000000000003,141.01399999999995,15.4,46.400000000000006
1900-01-09,0.6200000000000003,0.0,58.030000000000015,141.05599999999995,18.8,46.60000000000001
1900-01-10,1.6200000000000003,0.0,63.15000000000002,175.42199999999968,19.8,48.400000000000006
1900-01-11,1.9400000000000004,0.0,63.68999999999999,175.65899999999968,21.349999999999998,48.400000000000006
1900-01-12,2.3500000000000005,0.0,76.34,209.38499999999976,23.5,48.400000000000006
