date,Very dry,Very wet,Median,2021-22 to date
1901-02-08,273.40500000000003,881.9500000000002,574.35,929.7000000000003
1901-02-09,283.09500000000014,881.9500000000002,584.8749999999999,929.7000000000003
1901-02-10,283.09500000000014,881.9500000000002,591.3499999999999,929.7000000000003
1901-02-11,283.09500000000014,881.9500000000002,593.575,929.7000000000003
1901-02-12,283.09500000000014,898.5600000000002,597.0,929.7000000000003
1901-02-13,283.86000000000007,915.44,603.0999999999999,934.3000000000003
1901-02-14,284.31000000000006,915.69,609.1249999999999,934.3000000000003
1901-02-15,285.3400000000001,917.0199999999998,613.2,945.5000000000003
1901-02-16,285.4700000000001,920.2599999999998,614.575,946.1000000000004
1901-02-17,288.4400000000001,928.1,620.8499999999999,946.1000000000004
1901-02-18,300.5900000000001,935.36,630.15,946.1000000000004
1901-02-19,334.4,935.36,632.55,958.1000000000004
1901-02-20,334.4,935.36,637.5749999999998,965.1000000000004
1901-02-21,341.79,964.97,654.25,965.3000000000004
1901-02-22,341.79,1003.9349999999998,654.8999999999999,965.9000000000004
1901-02-23,342.39000000000004,1005.0149999999998,654.8999999999999,1018.5000000000005
1901-02-24,342.39000000000004,1005.0149999999998,654.8999999999999,1031.7000000000005
1901-02-25,345.45,1005.0149999999998,662.6999999999999,1086.1000000000006
1901-02-26,345.63,1006.2849999999997,664.1999999999999,1358.7000000000007
1901-02-27,367.06999999999994,1009.5749999999998,665.0999999999999,1627.3000000000006
1901-02-28,367.06999999999994,1027.3149999999998,677.5999999999999,1972.1000000000006
1901-03-01,368.3299999999999,1029.995,689.4749999999999,1974.9000000000005
1901-03-02,368.9600000000001,1034.9549999999997,689.4749999999999,1974.9000000000005
1901-03-03,368.9600000000001,1046.0300000000002,692.675,2000.9000000000005
1901-03-04,372.2000000000001,1046.2100000000003,703.8749999999999,2001.7000000000005
1901-03-05,372.3600000000001,1055.8600000000001,708.625,2002.5000000000005
1901-03-06,374.4300000000001,1070.5799999999997,711.575,2002.5000000000005
1901-03-07,374.53000000000014,1082.4849999999997,717.15,2017.1000000000004
1901-03-08,374.53000000000014,1096.735,722.5249999999999,2017.1000000000004
