08:00:00 21/02/1996,       0.083,      6,      -0.109,      6,       0.350,      6, 
08:00:00 22/02/1996,       0.055,      6,      -0.122,      6,       0.296,      6, 
08:00:00 23/02/1996,       0.005,      6,      -0.169,      6,       0.218,      6, 
08:00:00 24/02/1996,      -0.081,      6,      -0.242,      6,       0.078,      6, 
08:00:00 25/02/1996,      -0.138,      6,      -0.273,      6,       0.033,      6, 
08:00:00 26/02/1996,      -0.161,      6,      -0.302,      6,       0.033,      6, 
08:00:00 27/02/1996,      -0.154,      6,      -0.280,      6,       0.018,      6, 
08:00:00 28/02/1996,      -0.148,      6,      -0.292,      6,       0.061,      6, 
08:00:00 29/02/1996,      -0.116,      6,      -0.246,      6,       0.068,      6, 
08:00:00 01/03/1996,      -0.087,      6,      -0.242,      6,       0.129,      6, 
08:00:00 02/03/1996,      -0.060,      6,      -0.242,      6,       0.145,      6, 
08:00:00 03/03/1996,      -0.051,      6,      -0.212,      6,       0.182,      6, 
08:00:00 04/03/1996,      -0.058,      6,      -0.232,      6,       0.160,      6, 
08:00:00 05/03/1996,      -0.093,      6,      -0.233,      6,       0.132,      6, 
08:00:00 06/03/1996,      -0.108,      6,      -0.281,      6,       0.068,      6, 
08:00:00 07/03/1996,      -0.081,      6,      -0.230,      6,       0.114,      6, 
08:00:00 08/03/1996,      -0.098,      6,      -0.244,      6,       0.101,      6, 
08:00:00 09/03/1996,      -0.114,      6,      -0.257,      6,       0.068,      6, 
08:00:00 10/03/1996,      -0.114,      6,      -0.263,      6,       0.071,      6, 
08:00:00 11/03/1996,      -0.128,      6,      -0.280,      6,       0.075,      6, 
08:00:00 12/03/1996,      -0.152,      6,      -0.303,      6,       0.058,      6, 
08:00:00 13/03/1996,      -0.196,      6,      -0.344,      6,       0.029,      6, 
08:00:00 14/03/1996,      -0.243,      6,      -0.386,      6,      -0.028,      6, 
08:00:00 15/03/1996,      -0.219,      6,      -0.365,      6,      -0.027,      6, 
08:00:00 16/03/1996,      -0.170,      6,      -0.322,      6,       0.015,      6, 
08:00:00 17/03/1996,      -0.080,      6,      -0.298,      6,       0.182,      6, 
08:00:00 18/03/1996,      -0.069,      6,      -0.267,      6,       0.178,      6, 
08:00:00 19/03/1996,      -0.027,      6,      -0.268,      6,       0.205,      6, 
08:00:00 20/03/1996,       0.048,      6,      -0.196,      6,       0.325,      6, 
08:00:00 21/03/1996,       0.010,      6,      -0.190,      6,       0.264,      6, 
08:00:00 22/03/1996,      -0.018,      6,      -0.209,      6,       0.254,      6, 
08:00:00 23/03/1996,      -0.008,      6,      -0.202,      6,       0.233,      6, 
08:00:00 24/03/1996,      -0.089,      6,      -0.281,      6,       0.110,      6, 
08:00:00 25/03/1996,      -0.208,      6,      -0.375,      6,       0.009,      6, 
08:00:00 26/03/1996,      -0.267,      6,      -0.406,      6,      -0.055,      6, 
08:00:00 27/03/1996,      -0.301,      6,      -0.424,      6,      -0.099,      6, 
08:00:00 28/03/1996,      -0.350,      6,      -0.471,      6,      -0.160,      6, 
08:00:00 29/03/1996,      -0.346,      6,      -0.455,      6,      -0.194,      6, 
08:00:00 30/03/1996,      -0.331,      6,      -0.443,      6,      -0.182,      6, 
08:00:00 31/03/1996,      -0.299,      6,      -0.431,      6,      -0.146,      6, 
08:00:00 01/04/1996,      -0.241,      6,      -0.412,      6,      -0.082,      6, 
08:00:00 02/04/1996,      -0.193,      6,      -0.363,      6,      -0.004,      6, 
08:00:00 03/04/1996,      -0.132,      6,      -0.336,      6,       0.073,      6, 
08:00:00 04/04/1996,      -0.086,      6,      -0.301,      6,       0.167,      6, 
08:00:00 05/04/1996,      -0.029,      6,      -0.264,      6,       0.264,      6, 
08:00:00 06/04/1996,      -0.012,      6,      -0.241,      6,       0.282,      6, 
08:00:00 07/04/1996,      -0.037,      6,      -0.262,      6,       0.220,      6, 
08:00:00 08/04/1996,      -0.112,      6,      -0.324,      6,       0.134,      6, 
08:00:00 09/04/1996,      -0.192,      6,      -0.383,      6,       0.055,      6, 
08:00:00 10/04/1996,      -0.212,      6,      -0.378,      6,       0.096,      6, 
08:00:00 11/04/1996,      -0.172,      6,      -0.342,      6,       0.096,      6, 
08:00:00 12/04/1996,      -0.186,      6,      -0.361,      6,       0.122,      6, 
08:00:00 13/04/1996,      -0.095,      6,      -0.270,      6,       0.158,      6, 
08:00:00 14/04/1996,      -0.053,      6,      -0.269,      6,       0.223,      6, 
08:00:00 15/04/1996,      -0.142,      6,      -0.398,      6,       0.116,      6, 
08:00:00 16/04/1996,      -0.206,      6,      -0.373,      6,      -0.010,      6, 
08:00:00 17/04/1996,      -0.198,      6,      -0.377,      6,       0.025,      6, 
08:00:00 18/04/1996,      -0.176,      6,      -0.356,      6,       0.057,      6, 
08:00:00 19/04/1996,      -0.148,      6,      -0.332,      6,       0.118,      6, 
08:00:00 20/04/1996,      -0.165,      6,      -0.354,      6,       0.064,      6, 
08:00:00 21/04/1996,      -0.185,      6,      -0.365,      6,       0.090,      6, 
08:00:00 22/04/1996,      -0.198,      6,      -0.377,      6,       0.029,      6, 
08:00:00 23/04/1996,      -0.263,      6,      -0.428,      6,      -0.061,      6, 
08:00:00 24/04/1996,      -0.318,      6,      -0.460,      6,      -0.112,      6, 
08:00:00 25/04/1996,      -0.324,      6,      -0.455,      6,      -0.115,      6, 
08:00:00 26/04/1996,      -0.308,      6,      -0.429,      6,      -0.129,      6, 
08:00:00 27/04/1996,      -0.302,      6,      -0.425,      6,      -0.113,      6, 
08:00:00 28/04/1996,      -0.285,      6,      -0.419,      6,      -0.122,      6, 
08:00:00 29/04/1996,      -0.273,      6,      -0.413,      6,      -0.112,      6, 
08:00:00 30/04/1996,      -0.234,      6,      -0.396,      6,      -0.070,      6, 
08:00:00 01/05/1996,      -0.208,      6,      -0.375,      6,      -0.031,      6, 
08:00:00 02/05/1996,      -0.156,      6,      -0.346,      6,       0.081,      6, 
08:00:00 03/05/1996,      -0.087,      6,      -0.290,      6,       0.200,      6, 
08:00:00 04/05/1996,       0.087,      6,      -0.204,      6,       0.436,      6, 
08:00:00 05/05/1996,       0.421,      6,       0.128,      6,       0.747,      6, 
08:00:00 06/05/1996,       1.178,      6,       0.697,      6,       2.163,      6, 
08:00:00 07/05/1996,       1.740,      6,       1.131,      6,       2.210,      6, 
08:00:00 08/05/1996,       0.742,      6,       0.480,      6,       1.131,      6, 
08:00:00 09/05/1996,       0.292,      6,       0.055,      6,       0.645,      6, 
08:00:00 10/05/1996,       0.091,      6,      -0.104,      6,       0.414,      6, 
08:00:00 11/05/1996,       0.007,      6,      -0.176,      6,       0.316,      6, 
08:00:00 12/05/1996,      -0.043,      6,      -0.217,      6,       0.209,      6, 
08:00:00 13/05/1996,      -0.067,      6,      -0.244,      6,       0.130,      6, 
08:00:00 14/05/1996,      -0.074,      6,      -0.274,      6,       0.147,      6, 
08:00:00 15/05/1996,      -0.034,      6,      -0.245,      6,       0.234,      6, 
08:00:00 16/05/1996,      -0.052,      6,      -0.267,      6,       0.211,      6, 
08:00:00 17/05/1996,      -0.120,      6,      -0.323,      6,       0.122,      6, 
08:00:00 18/05/1996,      -0.145,      6,      -0.340,      6,       0.143,      6, 
08:00:00 19/05/1996,      -0.116,      6,      -0.321,      6,       0.201,      6, 
08:00:00 20/05/1996,      -0.061,      6,      -0.273,      6,       0.270,      6, 
08:00:00 21/05/1996,      -0.058,      6,      -0.272,      6,       0.251,      6, 
08:00:00 22/05/1996,      -0.069,      6,      -0.269,      6,       0.217,      6, 
08:00:00 23/05/1996,      -0.100,      6,      -0.283,      6,       0.145,      6, 
08:00:00 24/05/1996,      -0.140,      6,      -0.302,      6,       0.100,      6, 
08:00:00 25/05/1996,      -0.168,      6,      -0.314,      6,       0.078,      6, 
08:00:00 26/05/1996,      -0.227,      6,      -0.368,      6,       0.036,      6, 
08:00:00 27/05/1996,      -0.234,      6,      -0.379,      6,      -0.080,      6, 
08:00:00 28/05/1996,      -0.181,      6,      -0.347,      6,      -0.008,      6, 
08:00:00 29/05/1996,      -0.121,      6,      -0.311,      6,       0.094,      6, 
08:00:00 30/05/1996,      -0.124,      6,      -0.315,      6,       0.090,      6, 
08:00:00 31/05/1996,      -0.123,      6,      -0.329,      6,       0.151,      6, 
08:00:00 01/06/1996,      -0.083,      6,      -0.305,      6,       0.215,      6, 
08:00:00 02/06/1996,      -0.024,      6,      -0.259,      6,       0.338,      6, 
08:00:00 03/06/1996,      -0.015,      6,      -0.256,      6,       0.297,      6, 
08:00:00 04/06/1996,      -0.061,      6,      -0.295,      6,       0.263,      6, 
08:00:00 05/06/1996,      -0.049,      6,      -0.269,      6,       0.264,      6, 
08:00:00 06/06/1996,      -0.078,      6,      -0.291,      6,       0.250,      6, 
08:00:00 07/06/1996,      -0.025,      6,      -0.213,      6,       0.310,      6, 
08:00:00 08/06/1996,      -0.028,      6,      -0.222,      6,       0.277,      6, 
08:00:00 09/06/1996,      -0.045,      6,      -0.218,      6,       0.244,      6, 
08:00:00 10/06/1996,      -0.058,      6,      -0.242,      6,       0.162,      6, 
08:00:00 11/06/1996,      -0.093,      6,      -0.277,      6,       0.105,      6, 
08:00:00 12/06/1996,      -0.115,      6,      -0.301,      6,       0.095,      6, 
08:00:00 13/06/1996,      -0.135,    130,      -0.330,    130,       0.100,    130, 
08:00:00 14/06/1996,      -0.162,      4,      -0.347,      4,       0.070,      4, 
08:00:00 15/06/1996,      -0.194,      4,      -0.380,      4,       0.043,      4, 
08:00:00 16/06/1996,      -0.198,      4,      -0.383,      4,       0.050,      4, 
08:00:00 17/06/1996,      -0.185,      4,      -0.365,      4,       0.078,      4, 
08:00:00 18/06/1996,      -0.168,      4,      -0.347,      4,       0.118,      4, 
08:00:00 19/06/1996,      -0.148,      4,      -0.335,      4,       0.118,      4, 
08:00:00 20/06/1996,      -0.157,      4,      -0.328,      4,       0.103,      4, 
08:00:00 21/06/1996,      -0.170,      4,      -0.330,      4,       0.060,      4, 
08:00:00 22/06/1996,      -0.190,      4,      -0.340,      4,       0.040,      4, 
08:00:00 23/06/1996,      -0.173,      4,      -0.320,      4,       0.080,      4, 
08:00:00 24/06/1996,      -0.153,      4,      -0.305,      4,       0.075,      4, 
08:00:00 25/06/1996,      -0.157,      4,      -0.320,      4,       0.040,      4, 
08:00:00 26/06/1996,      -0.157,      4,      -0.328,      4,       0.023,      4, 
08:00:00 27/06/1996,      -0.096,      4,      -0.300,      4,       0.148,      4, 
08:00:00 28/06/1996,      -0.041,      4,      -0.267,      4,       0.237,      4, 
08:00:00 29/06/1996,      -0.043,      4,      -0.275,      4,       0.235,      4, 
08:00:00 30/06/1996,      -0.037,      4,      -0.274,      4,       0.281,      4, 
08:00:00 01/07/1996,      -0.018,      4,      -0.254,      4,       0.301,      4, 
08:00:00 02/07/1996,      -0.037,      4,      -0.281,      4,       0.311,      4, 
08:00:00 03/07/1996,      -0.024,      4,      -0.256,      4,       0.303,      4, 
08:00:00 04/07/1996,      -0.074,      4,      -0.299,      4,       0.216,      4, 
08:00:00 05/07/1996,      -0.081,      4,      -0.279,      4,       0.211,      4, 
08:00:00 06/07/1996,      -0.110,      4,      -0.299,      4,       0.126,      4, 
08:00:00 07/07/1996,      -0.120,      4,      -0.294,      4,       0.111,      4, 
08:00:00 08/07/1996,      -0.113,      4,      -0.279,      4,       0.111,      4, 
08:00:00 09/07/1996,      -0.130,      4,      -0.306,      4,       0.084,      4, 
08:00:00 10/07/1996,      -0.127,      4,      -0.314,      4,       0.099,      4, 
08:00:00 11/07/1996,      -0.113,      4,      -0.317,      4,       0.143,      4, 
08:00:00 12/07/1996,      -0.082,      4,      -0.289,      4,       0.196,      4, 
08:00:00 13/07/1996,      -0.086,      4,      -0.296,      4,       0.199,      4, 
08:00:00 14/07/1996,      -0.078,      4,      -0.292,      4,       0.221,      4, 
08:00:00 15/07/1996,      -0.051,      4,      -0.262,      4,       0.251,      4, 
08:00:00 16/07/1996,      -0.047,      4,      -0.256,      4,       0.246,      4, 
08:00:00 17/07/1996,      -0.068,      4,      -0.281,      4,       0.224,      4, 
08:00:00 18/07/1996,      -0.093,      4,      -0.294,      4,       0.158,      4, 
08:00:00 19/07/1996,      -0.127,      4,      -0.314,      4,       0.128,      4, 
08:00:00 20/07/1996,      -0.098,      4,      -0.276,      4,       0.166,      4, 
08:00:00 21/07/1996,      -0.136,      4,      -0.304,      4,       0.066,      4, 
08:00:00 22/07/1996,      -0.194,      4,      -0.334,      4,      -0.001,      4, 
08:00:00 23/07/1996,      -0.202,      4,      -0.349,      4,       0.011,      4, 
08:00:00 24/07/1996,      -0.171,      4,      -0.331,      4,       0.011,      4, 
08:00:00 25/07/1996,      -0.146,      4,      -0.322,      4,       0.061,      4, 
08:00:00 26/07/1996,      -0.178,      4,      -0.346,      4,       0.026,      4, 
08:00:00 27/07/1996,      -0.204,      4,      -0.387,      4,       0.024,      4, 
08:00:00 28/07/1996,      -0.147,      4,      -0.354,      4,       0.156,      4, 
08:00:00 29/07/1996,       0.140,      4,      -0.214,      4,       0.613,      4, 
08:00:00 30/07/1996,       0.226,      4,      -0.046,      4,       0.591,      4, 
08:00:00 31/07/1996,       0.189,      4,      -0.084,      4,       0.521,      4, 
08:00:00 01/08/1996,       0.115,      4,      -0.139,      4,       0.441,      4, 
08:00:00 02/08/1996,       0.058,      4,      -0.181,      4,       0.341,      4, 
08:00:00 03/08/1996,       0.012,      4,      -0.196,      4,       0.268,      4, 
08:00:00 04/08/1996,      -0.037,      4,      -0.220,      4,       0.177,      4, 
08:00:00 05/08/1996,      -0.099,      4,      -0.265,      4,       0.127,      4, 
08:00:00 06/08/1996,      -0.132,      4,      -0.303,      4,       0.077,      4, 
08:00:00 07/08/1996,      -0.140,      4,      -0.318,      4,       0.080,      4, 
08:00:00 08/08/1996,      -0.184,      4,      -0.356,      4,       0.027,      4, 
08:00:00 09/08/1996,      -0.229,      4,      -0.403,      4,      -0.005,      4, 
08:00:00 10/08/1996,      -0.207,      4,      -0.388,      4,       0.040,      4, 
08:00:00 11/08/1996,      -0.207,      4,      -0.340,      4,       0.025,      4, 
08:00:00 12/08/1996,      -0.188,      4,      -0.373,      4,       0.100,      4, 
08:00:00 13/08/1996,      -0.150,      4,      -0.338,      4,       0.112,      4, 
08:00:00 14/08/1996,      -0.146,      4,      -0.335,      4,       0.125,      4, 
08:00:00 15/08/1996,      -0.140,      4,      -0.326,      4,       0.117,      4, 
08:00:00 16/08/1996,      -0.143,      4,      -0.326,      4,       0.100,      4, 
08:00:00 17/08/1996,      -0.119,      4,      -0.293,      4,       0.112,      4, 
08:00:00 18/08/1996,      -0.139,      4,      -0.316,      4,       0.062,      4, 
08:00:00 19/08/1996,      -0.136,      4,      -0.298,      4,       0.045,      4, 
08:00:00 20/08/1996,      -0.143,      4,      -0.318,      4,       0.077,      4, 
08:00:00 21/08/1996,      -0.147,      4,      -0.305,      4,       0.031,      4, 
08:00:00 22/08/1996,      -0.253,      4,      -0.382,      4,      -0.099,      4, 
08:00:00 23/08/1996,      -0.255,      4,      -0.404,      4,      -0.064,      4, 
08:00:00 24/08/1996,      -0.260,      4,      -0.409,      4,      -0.072,      4, 
08:00:00 25/08/1996,      -0.265,      4,      -0.425,      4,      -0.049,      4, 
08:00:00 26/08/1996,      -0.256,      4,      -0.425,      4,      -0.037,      4, 
08:00:00 27/08/1996,      -0.254,      4,      -0.419,      4,      -0.019,      4, 
08:00:00 28/08/1996,      -0.212,      4,      -0.397,      4,       0.063,      4, 
08:00:00 29/08/1996,      -0.130,      4,      -0.324,      4,       0.151,      4, 
08:00:00 30/08/1996,      -0.129,      4,      -0.319,      4,       0.088,      4, 
08:00:00 31/08/1996,      -0.076,      4,      -0.287,      4,       0.331,      4, 
08:00:00 01/09/1996,       1.366,      4,       0.331,      4,       1.893,      4, 
08:00:00 02/09/1996,       1.937,      4,       1.378,      4,       2.243,      4, 
08:00:00 03/09/1996,       0.890,      4,       0.569,      4,       1.378,      4, 
08:00:00 04/09/1996,       0.370,      4,       0.155,      4,       0.600,      4, 
08:00:00 05/09/1996,       0.145,      4,      -0.020,      4,       0.392,      4, 
08:00:00 06/09/1996,       0.002,      4,      -0.163,      4,       0.212,      4, 
08:00:00 07/09/1996,      -0.092,      4,      -0.248,      4,       0.105,      4, 
08:00:00 08/09/1996,      -0.038,      4,      -0.228,      4,       0.254,      4, 
08:00:00 09/09/1996,      -0.064,      4,      -0.248,      4,       0.157,      4, 
08:00:00 10/09/1996,      -0.078,      4,      -0.278,      4,       0.225,      4, 
08:00:00 11/09/1996,       0.018,      4,      -0.193,      4,       0.295,      4, 
08:00:00 12/09/1996,      -0.006,      4,      -0.223,      4,       0.284,      4, 
08:00:00 13/09/1996,       0.001,      4,      -0.233,      4,       0.237,      4, 
08:00:00 14/09/1996,      -0.105,      4,      -0.298,      4,       0.085,      4, 
08:00:00 15/09/1996,      -0.101,      4,      -0.293,      4,       0.132,      4, 
08:00:00 16/09/1996,      -0.089,      4,      -0.271,      4,       0.122,      4, 
08:00:00 17/09/1996,      -0.090,      4,      -0.265,      4,       0.127,      4, 
08:00:00 18/09/1996,      -0.101,      4,      -0.268,      4,       0.137,      4, 
08:00:00 19/09/1996,      -0.132,      4,      -0.306,      4,       0.107,      4, 
08:00:00 20/09/1996,      -0.122,      4,      -0.303,      4,       0.137,      4, 
08:00:00 21/09/1996,      -0.140,      4,      -0.313,      4,       0.117,      4, 
08:00:00 22/09/1996,      -0.144,      4,      -0.320,      4,       0.127,      4, 
08:00:00 23/09/1996,      -0.100,      4,      -0.301,      4,       0.197,      4, 
08:00:00 24/09/1996,      -0.069,      4,      -0.278,      4,       0.222,      4, 
08:00:00 25/09/1996,      -0.085,      4,      -0.295,      4,       0.172,      4, 
08:00:00 26/09/1996,      -0.109,      4,      -0.308,      4,       0.132,      4, 
08:00:00 27/09/1996,      -0.095,      4,      -0.293,      4,       0.162,      4, 
08:00:00 28/09/1996,      -0.050,      4,      -0.243,      4,       0.174,      4, 
08:00:00 29/09/1996,      -0.016,      4,      -0.228,      4,       0.225,      4, 
08:00:00 30/09/1996,       0.124,      4,      -0.153,      4,       0.379,      4, 
08:00:00 01/10/1996,       0.171,      4,      -0.018,      4,       0.452,      4, 
08:00:00 02/10/1996,       0.028,      4,      -0.136,      4,       0.253,      4, 
08:00:00 03/10/1996,      -0.041,      4,      -0.191,      4,       0.214,      4, 
08:00:00 04/10/1996,      -0.144,      4,      -0.281,      4,       0.074,      4, 
08:00:00 05/10/1996,      -0.246,      4,      -0.372,      4,      -0.071,      4, 
08:00:00 06/10/1996,      -0.218,      4,      -0.356,      4,      -0.011,      4, 
08:00:00 07/10/1996,      -0.178,      4,      -0.309,      4,       0.019,      4, 
08:00:00 08/10/1996,      -0.212,      4,      -0.351,      4,      -0.066,      4, 
08:00:00 09/10/1996,      -0.275,      4,      -0.397,      4,      -0.146,      4, 
08:00:00 10/10/1996,      -0.236,      4,      -0.381,      4,      -0.054,      4, 
08:00:00 11/10/1996,      -0.165,      4,      -0.329,      4,       0.029,      4, 
08:00:00 12/10/1996,      -0.120,      4,      -0.286,      4,       0.084,      4, 
08:00:00 13/10/1996,      -0.118,      4,      -0.272,      4,       0.071,      4, 
08:00:00 14/10/1996,      -0.166,      4,      -0.307,      4,       0.019,      4, 
08:00:00 15/10/1996,      -0.147,      4,      -0.314,      4,       0.074,      4, 
08:00:00 16/10/1996,      -0.172,      4,      -0.316,      4,       0.051,      4, 
08:00:00 17/10/1996,      -0.204,      4,      -0.349,      4,       0.006,      4, 
08:00:00 18/10/1996,      -0.221,      4,      -0.364,      4,      -0.016,      4, 
08:00:00 19/10/1996,      -0.199,      4,      -0.356,      4,       0.029,      4, 
08:00:00 20/10/1996,      -0.173,      4,      -0.321,      4,       0.056,      4, 
08:00:00 21/10/1996,      -0.183,      4,      -0.329,      4,       0.034,      4, 
08:00:00 22/10/1996,      -0.194,      4,      -0.339,      4,       0.014,      4, 
08:00:00 23/10/1996,      -0.228,      4,      -0.359,      4,      -0.086,      4, 
08:00:00 24/10/1996,      -0.235,      4,      -0.364,      4,      -0.076,      4, 
08:00:00 25/10/1996,      -0.220,      4,      -0.351,      4,      -0.076,      4, 
08:00:00 26/10/1996,      -0.215,      4,      -0.349,      4,      -0.061,      4, 
08:00:00 27/10/1996,      -0.206,      4,      -0.354,      4,      -0.019,      4, 
08:00:00 28/10/1996,      -0.178,      4,      -0.346,      4,       0.026,      4, 
08:00:00 29/10/1996,      -0.155,      4,      -0.316,      4,       0.071,      4, 
08:00:00 30/10/1996,      -0.152,      4,      -0.316,      4,       0.078,      4, 
08:00:00 31/10/1996,      -0.154,      4,      -0.305,      4,       0.095,      4, 
08:00:00 01/11/1996,      -0.248,      4,      -0.357,      4,      -0.067,      4, 
08:00:00 02/11/1996,      -0.289,      4,      -0.403,      4,      -0.115,      4, 
08:00:00 03/11/1996,      -0.318,      4,      -0.428,      4,      -0.170,      4, 
08:00:00 04/11/1996,      -0.324,      4,      -0.422,      4,      -0.185,      4, 
08:00:00 05/11/1996,      -0.297,      4,      -0.400,      4,      -0.162,      4, 
08:00:00 06/11/1996,      -0.180,      4,      -0.327,      4,       0.000,      4, 
08:00:00 07/11/1996,      -0.063,      4,      -0.248,      4,       0.120,      4, 
08:00:00 08/11/1996,      -0.047,      4,      -0.195,      4,       0.125,      4, 
08:00:00 09/11/1996,      -0.025,      4,      -0.192,      4,       0.163,      4, 
08:00:00 10/11/1996,      -0.047,      4,      -0.207,      4,       0.155,      4, 
08:00:00 11/11/1996,      -0.052,      4,      -0.222,      4,       0.168,      4, 
08:00:00 12/11/1996,      -0.053,      4,      -0.237,      4,       0.172,      4, 
08:00:00 13/11/1996,      -0.028,    130,      -0.222,    130,       0.237,    130, 
08:00:00 14/11/1996,      -0.015,      4,      -0.216,      4,       0.245,      4, 
08:00:00 15/11/1996,       0.028,      4,      -0.180,      4,       0.327,      4, 
08:00:00 16/11/1996,      -0.032,      4,      -0.216,      4,       0.245,      4, 
08:00:00 17/11/1996,      -0.039,      4,      -0.223,      4,       0.240,      4, 
08:00:00 18/11/1996,      -0.020,      4,      -0.205,      4,       0.262,      4, 
08:00:00 19/11/1996,      -0.051,      4,      -0.207,      4,       0.178,      4, 
08:00:00 20/11/1996,      -0.083,      4,      -0.230,      4,       0.118,      4, 
08:00:00 21/11/1996,      -0.085,      4,      -0.237,      4,       0.078,      4, 
08:00:00 22/11/1996,      -0.063,      4,      -0.237,      4,       0.103,      4, 
08:00:00 23/11/1996,      -0.062,      4,      -0.227,      4,       0.136,      4, 
08:00:00 24/11/1996,      -0.036,      4,      -0.217,      4,       0.191,      4, 
08:00:00 25/11/1996,      -0.057,      4,      -0.222,      4,       0.156,      4, 
08:00:00 26/11/1996,      -0.050,      4,      -0.227,      4,       0.188,      4, 
08:00:00 27/11/1996,      -0.056,      4,      -0.230,      4,       0.173,      4, 
08:00:00 28/11/1996,      -0.071,      4,      -0.242,      4,       0.171,      4, 
08:00:00 29/11/1996,      -0.044,      4,      -0.230,      4,       0.237,      4, 
08:00:00 30/11/1996,      -0.049,      4,      -0.238,      4,       0.197,      4, 
08:00:00 01/12/1996,      -0.049,      4,      -0.208,      4,       0.212,      4, 
08:00:00 02/12/1996,      -0.116,      4,      -0.258,      4,       0.092,      4, 
08:00:00 03/12/1996,      -0.099,      4,      -0.233,      4,       0.099,      4, 
08:00:00 04/12/1996,      -0.106,      4,      -0.263,      4,       0.089,      4, 
08:00:00 05/12/1996,      -0.151,      4,      -0.293,      4,       0.012,      4, 
08:00:00 06/12/1996,      -0.151,      4,      -0.301,      4,      -0.016,      4, 
08:00:00 07/12/1996,      -0.130,      4,      -0.296,      4,       0.017,      4, 
08:00:00 08/12/1996,      -0.106,      4,      -0.274,      4,       0.087,      4, 
08:00:00 09/12/1996,      -0.118,      4,      -0.278,      4,       0.082,      4, 
08:00:00 10/12/1996,      -0.069,      4,      -0.274,      4,       0.158,      4, 
08:00:00 11/12/1996,      -0.050,      4,      -0.232,      4,       0.218,      4, 
08:00:00 12/12/1996,      -0.041,      4,      -0.260,      4,       0.233,      4, 
08:00:00 13/12/1996,      -0.030,      4,      -0.222,      4,       0.228,      4, 
08:00:00 14/12/1996,      -0.049,      4,      -0.243,      4,       0.223,      4, 
08:00:00 15/12/1996,      -0.068,      4,      -0.245,      4,       0.215,      4, 
08:00:00 16/12/1996,      -0.127,      4,      -0.287,      4,       0.120,      4, 
08:00:00 17/12/1996,      -0.169,      4,      -0.303,      4,       0.038,      4, 
08:00:00 18/12/1996,      -0.195,      4,      -0.327,      4,      -0.042,      4, 
08:00:00 19/12/1996,      -0.194,      4,      -0.317,      4,      -0.055,      4, 
08:00:00 20/12/1996,      -0.167,      4,      -0.315,      4,      -0.020,      4, 
08:00:00 21/12/1996,      -0.166,      4,      -0.321,      4,       0.011,      4, 
08:00:00 22/12/1996,      -0.170,      4,      -0.329,      4,       0.034,      4, 
08:00:00 23/12/1996,      -0.187,      4,      -0.339,      4,       0.031,      4, 
08:00:00 24/12/1996,      -0.196,      4,      -0.367,      4,       0.031,      4, 
08:00:00 25/12/1996,      -0.176,      4,      -0.362,      4,       0.059,      4, 
08:00:00 26/12/1996,      -0.165,      4,      -0.332,      4,       0.089,      4, 
08:00:00 27/12/1996,      -0.224,      4,      -0.367,      4,      -0.009,      4, 
08:00:00 28/12/1996,      -0.245,      4,      -0.389,      4,      -0.054,      4, 
08:00:00 29/12/1996,      -0.215,      4,      -0.379,      4,       0.011,      4, 
08:00:00 30/12/1996,      -0.211,      4,      -0.339,      4,      -0.001,      4, 
08:00:00 31/12/1996,      -0.212,      4,      -0.346,      4,      -0.026,      4, 
08:00:00 01/01/1997,      -0.180,      4,      -0.310,      4,       0.027,      4, 
08:00:00 02/01/1997,      -0.265,      4,      -0.403,      4,      -0.130,      4, 
08:00:00 03/01/1997,      -0.311,      4,      -0.428,      4,      -0.190,      4, 
08:00:00 04/01/1997,      -0.323,      4,      -0.453,      4,      -0.205,      4, 
08:00:00 05/01/1997,      -0.340,      4,      -0.456,      4,      -0.226,      4, 
08:00:00 06/01/1997,      -0.304,      4,      -0.453,      4,      -0.158,      4, 
08:00:00 07/01/1997,      -0.252,      4,      -0.433,      4,      -0.073,      4, 
08:00:00 08/01/1997,      -0.163,      4,      -0.383,      4,       0.065,      4, 
08:00:00 09/01/1997,      -0.092,      4,      -0.323,      4,       0.167,      4, 
08:00:00 10/01/1997,      -0.052,      4,      -0.280,      4,       0.264,      4, 
08:00:00 11/01/1997,      -0.095,      4,      -0.296,      4,       0.202,      4, 
08:00:00 12/01/1997,      -0.125,      4,      -0.319,      4,       0.158,      4, 
08:00:00 13/01/1997,      -0.187,      4,      -0.339,      4,       0.053,      4, 
08:00:00 14/01/1997,      -0.233,      4,      -0.374,      4,      -0.024,      4, 
08:00:00 15/01/1997,      -0.263,      4,      -0.392,      4,      -0.077,      4, 
08:00:00 16/01/1997,      -0.297,      4,      -0.422,      4,      -0.159,      4, 
08:00:00 17/01/1997,      -0.278,      4,      -0.420,      4,      -0.147,      4, 
08:00:00 18/01/1997,      -0.291,      4,      -0.427,      4,      -0.132,      4, 
08:00:00 19/01/1997,      -0.266,      4,      -0.432,      4,      -0.072,      4, 
08:00:00 20/01/1997,      -0.283,      4,      -0.432,      4,      -0.097,      4, 
08:00:00 21/01/1997,      -0.277,      4,      -0.432,      4,      -0.074,      4, 
08:00:00 22/01/1997,      -0.259,      4,      -0.434,      4,      -0.064,      4, 
08:00:00 23/01/1997,      -0.203,      4,      -0.398,      4,       0.034,      4, 
08:00:00 24/01/1997,      -0.197,      4,      -0.376,      4,       0.049,      4, 
08:00:00 25/01/1997,      -0.171,      4,      -0.364,      4,       0.074,      4, 
